review_id,order_id,review_score
rev_019815,order_027847,5
rev_019816,order_001170,4
rev_019817,order_006284,4
rev_019818,order_019332,3
rev_019819,order_023941,5
rev_019820,order_009221,4
rev_019821,order_025189,5
rev_019822,order_014006,5
rev_019823,order_002307,4
rev_019824,order_011904,3
rev_019825,order_021307,1
rev_019826,order_024410,4
rev_019827,order_013188,4
rev_019828,order_013220,2
rev_019829,order_028626,5
rev_019830,order_006489,5
rev_019831,order_015493,5
rev_019832,order_021370,1
rev_019833,order_001868,5
rev_019834,order_004504,4
rev_019835,order_004194,5
rev_019836,order_023813,1
rev_019837,order_011455,5
rev_019838,order_022893,2
rev_019839,order_001529,1
rev_019840,order_020526,4
rev_019841,order_025666,5
rev_019842,order_019572,3
rev_019843,order_015151,5
rev_019844,order_006076,5
rev_019845,order_019032,5
rev_019846,order_006994,5
rev_019847,order_021991,4
rev_019848,order_013862,5
rev_019849,order_004913,3
rev_019850,order_018126,1
rev_019851,order_020329,1
rev_019852,order_007528,5
rev_019853,order_001139,1
rev_019854,order_024223,5
rev_019855,order_015602,4
rev_019856,order_022859,5
rev_019857,order_002627,5
rev_019858,order_009122,5
rev_019859,order_012235,4
rev_019860,order_020699,5
rev_019861,order_024300,1
rev_019862,order_017943,4
rev_019863,order_022616,5
rev_019864,order_004161,5
rev_019865,order_011981,3
rev_019866,order_028233,4
rev_019867,order_014241,5
rev_019868,order_008776,5
rev_019869,order_001043,4
rev_019870,order_015473,5
rev_019871,order_028999,4
rev_019872,order_007687,5
rev_019873,order_015091,4
rev_019874,order_009201,3
rev_019875,order_028503,4
rev_019876,order_024028,4
rev_019877,order_004786,2
rev_019878,order_014811,1
rev_019879,order_017593,2
rev_019880,order_007347,5
rev_019881,order_005990,4
rev_019882,order_020350,5
rev_019883,order_022868,4
rev_019884,order_008421,2
rev_019885,order_010315,5
rev_019886,order_011095,4
rev_019887,order_023635,3
rev_019888,order_002148,1
rev_019889,order_006341,5
rev_019890,order_016414,5
rev_019891,order_024091,4
rev_019892,order_010020,5
rev_019893,order_011697,5
rev_019894,order_017521,2
rev_019895,order_009732,4
rev_019896,order_019553,3
rev_019897,order_017267,4
rev_019898,order_007223,5
rev_019899,order_026434,5
rev_019900,order_021856,3
rev_019901,order_026226,4
rev_019902,order_026534,5
rev_019903,order_009819,5
rev_019904,order_024934,5
rev_019905,order_007883,5
rev_019906,order_022017,5
rev_019907,order_000503,1
rev_019908,order_025736,5
rev_019909,order_002573,5
rev_019910,order_014356,1
rev_019911,order_009803,1
rev_019912,order_010731,5
rev_019913,order_009927,5
rev_019914,order_017220,2
rev_019915,order_022876,1
rev_019916,order_022725,5
rev_019917,order_006938,3
rev_019918,order_022310,5
rev_019919,order_001178,5
rev_019920,order_010384,5
rev_019921,order_002861,5
rev_019922,order_012268,5
rev_019923,order_023100,4
rev_019924,order_006527,3
rev_019925,order_005919,5
rev_019926,order_007031,1
rev_019927,order_014074,5
rev_019928,order_024213,1
rev_019929,order_002327,5
rev_019930,order_001749,5
rev_019931,order_018272,5
rev_019932,order_022141,5
rev_019933,order_018802,5
rev_019934,order_008903,4
rev_019935,order_028639,5
rev_019936,order_029299,1
rev_019937,order_015405,4
rev_019938,order_004372,3
rev_019939,order_005110,4
rev_019940,order_026176,3
rev_019941,order_023340,1
rev_019942,order_011245,3
rev_019943,order_010898,5
rev_019944,order_013112,5
rev_019945,order_022523,5
rev_019946,order_019148,4
rev_019947,order_028777,1
rev_019948,order_018170,5
rev_019949,order_013245,3
rev_019950,order_010197,5
rev_019951,order_006734,1
rev_019952,order_022355,5
rev_019953,order_016168,4
rev_019954,order_012923,5
rev_019955,order_015862,5
rev_019956,order_018727,2
rev_019957,order_029135,5
rev_019958,order_024449,5
rev_019959,order_016118,5
rev_019960,order_007889,5
rev_019961,order_012597,1
rev_019962,order_012000,5
rev_019963,order_005599,5
rev_019964,order_002520,5
rev_019965,order_001809,4
rev_019966,order_011234,5
rev_019967,order_015813,5
rev_019968,order_025844,1
rev_019969,order_022624,5
rev_019970,order_019956,4
rev_019971,order_005340,4
rev_019972,order_022372,5
rev_019973,order_007292,5
rev_019974,order_026684,4
rev_019975,order_029017,4
rev_019976,order_008245,5
rev_019977,order_019469,5
rev_019978,order_007486,4
rev_019979,order_006105,5
rev_019980,order_001258,5
rev_019981,order_019953,5
rev_019982,order_023766,5
rev_019983,order_028499,5
rev_019984,order_024611,5
rev_019985,order_004125,5
rev_019986,order_015016,4
rev_019987,order_028689,5
rev_019988,order_015193,5
rev_019989,order_002396,5
rev_019990,order_022302,5
rev_019991,order_027463,1
rev_019992,order_024126,4
rev_019993,order_005450,4
rev_019994,order_021947,3
rev_019995,order_021166,5
rev_019996,order_029067,5
rev_019997,order_011545,2
rev_019998,order_004936,5
rev_019999,order_026328,3
rev_020000,order_000918,3
rev_020001,order_006254,4
rev_020002,order_022983,5
rev_020003,order_009110,5
rev_020004,order_001830,4
rev_020005,order_001851,4
rev_020006,order_018545,4
rev_020007,order_012736,1
rev_020008,order_001321,5
rev_020009,order_008041,5
rev_020010,order_009490,5
rev_020011,order_013895,5
rev_020012,order_007114,5
rev_020013,order_010029,5
rev_020014,order_002197,4
rev_020015,order_004379,5
rev_020016,order_002139,5
rev_020017,order_003592,5
rev_020018,order_022258,5
rev_020019,order_022492,4
rev_020020,order_012144,4
rev_020021,order_006299,5
rev_020022,order_023803,4
rev_020023,order_016864,3
rev_020024,order_018541,5
rev_020025,order_010492,5
rev_020026,order_021930,5
rev_020027,order_004886,5
rev_020028,order_007379,3
rev_020029,order_018102,3
rev_020030,order_007861,4
rev_020031,order_028383,5
rev_020032,order_006780,5
rev_020033,order_003094,5
rev_020034,order_021587,5
rev_020035,order_011892,5
rev_020036,order_007052,4
rev_020037,order_029062,1
rev_020038,order_010383,4
rev_020039,order_020075,1
rev_020040,order_007485,5
rev_020041,order_025977,3
rev_020042,order_010603,4
rev_020043,order_001460,4
rev_020044,order_013865,5
rev_020045,order_024266,5
rev_020046,order_017733,4
rev_020047,order_005037,5
rev_020048,order_028705,3
rev_020049,order_020197,3
rev_020050,order_014958,5
rev_020051,order_001135,4
rev_020052,order_006503,5
rev_020053,order_007429,5
rev_020054,order_000089,1
rev_020055,order_004046,4
rev_020056,order_001665,5
rev_020057,order_024924,4
rev_020058,order_017411,5
rev_020059,order_003674,5
rev_020060,order_000469,1
rev_020061,order_028337,5
rev_020062,order_018539,5
rev_020063,order_009461,4
rev_020064,order_029131,4
rev_020065,order_015704,2
rev_020066,order_018507,4
rev_020067,order_007866,4
rev_020068,order_000998,5
rev_020069,order_022151,4
rev_020070,order_024566,5
rev_020071,order_005234,5
rev_020072,order_005775,1
rev_020073,order_025044,5
rev_020074,order_026955,3
rev_020075,order_002250,3
rev_020076,order_018780,2
rev_020077,order_012358,4
rev_020078,order_007879,5
rev_020079,order_022265,4
rev_020080,order_027076,5
rev_020081,order_021465,5
rev_020082,order_012126,5
rev_020083,order_016487,4
rev_020084,order_009476,4
rev_020085,order_002400,5
rev_020086,order_016087,2
rev_020087,order_016334,5
rev_020088,order_002900,1
rev_020089,order_017581,3
rev_020090,order_010716,1
rev_020091,order_002159,5
rev_020092,order_025023,5
rev_020093,order_018869,5
rev_020094,order_013205,1
rev_020095,order_026726,4
rev_020096,order_026561,4
rev_020097,order_000653,5
rev_020098,order_020723,2
rev_020099,order_015402,4
rev_020100,order_028640,5
rev_020101,order_022450,4
rev_020102,order_015973,3
rev_020103,order_028571,5
rev_020104,order_027692,5
rev_020105,order_009685,5
rev_020106,order_026964,5
rev_020107,order_023891,5
rev_020108,order_005719,1
rev_020109,order_026613,5
rev_020110,order_022487,1
rev_020111,order_017650,3
rev_020112,order_004155,4
rev_020113,order_005267,3
rev_020114,order_010845,5
rev_020115,order_002248,4
rev_020116,order_016978,2
rev_020117,order_011453,5
rev_020118,order_018530,4
rev_020119,order_009731,5
rev_020120,order_022192,5
rev_020121,order_005257,5
rev_020122,order_008414,5
rev_020123,order_014098,1
rev_020124,order_018005,5
rev_020125,order_000427,4
rev_020126,order_015111,2
rev_020127,order_020242,5
rev_020128,order_003007,5
rev_020129,order_006566,3
rev_020130,order_016584,5
rev_020131,order_015360,5
rev_020132,order_013388,2
rev_020133,order_024848,5
rev_020134,order_000754,4
rev_020135,order_016980,4
rev_020136,order_021467,5
rev_020137,order_003155,4
rev_020138,order_028836,4
rev_020139,order_015384,1
rev_020140,order_014071,4
rev_020141,order_022377,3
rev_020142,order_004564,1
rev_020143,order_027650,5
rev_020144,order_026567,4
rev_020145,order_010283,2
rev_020146,order_028685,4
rev_020147,order_011629,4
rev_020148,order_019016,4
rev_020149,order_014967,5
rev_020150,order_005806,5
rev_020151,order_016620,1
rev_020152,order_020319,5
rev_020153,order_026763,5
rev_020154,order_024558,5
rev_020155,order_003906,1
rev_020156,order_017857,5
rev_020157,order_026449,5
rev_020158,order_022814,5
rev_020159,order_003310,3
rev_020160,order_012383,5
rev_020161,order_018853,4
rev_020162,order_025444,5
rev_020163,order_009600,4
rev_020164,order_014884,5
rev_020165,order_017010,5
rev_020166,order_027459,1
rev_020167,order_006928,3
rev_020168,order_007259,3
rev_020169,order_014764,5
rev_020170,order_021209,1
rev_020171,order_005149,5
rev_020172,order_001065,4
rev_020173,order_005049,1
rev_020174,order_004506,4
rev_020175,order_007791,5
rev_020176,order_026329,2
rev_020177,order_016713,4
rev_020178,order_018591,5
rev_020179,order_013530,5
rev_020180,order_001495,5
rev_020181,order_006000,5
rev_020182,order_001451,4
rev_020183,order_012475,5
rev_020184,order_028051,1
rev_020185,order_027451,3
rev_020186,order_009889,5
rev_020187,order_015944,5
rev_020188,order_025116,5
rev_020189,order_000276,5
rev_020190,order_019427,5
rev_020191,order_001553,4
rev_020192,order_010408,4
rev_020193,order_001246,1
rev_020194,order_001199,5
rev_020195,order_004485,5
rev_020196,order_012964,5
rev_020197,order_009149,5
rev_020198,order_006795,5
rev_020199,order_000447,4
rev_020200,order_012667,5
rev_020201,order_006737,4
rev_020202,order_018221,5
rev_020203,order_011440,4
rev_020204,order_017217,5
rev_020205,order_002227,3
rev_020206,order_018635,2
rev_020207,order_017397,5
rev_020208,order_023729,5
rev_020209,order_027221,5
rev_020210,order_026446,4
rev_020211,order_012091,5
rev_020212,order_000050,5
rev_020213,order_007431,5
rev_020214,order_022585,5
rev_020215,order_015137,5
rev_020216,order_006017,1
rev_020217,order_010909,5
rev_020218,order_028060,5
rev_020219,order_014239,5
rev_020220,order_008292,5
rev_020221,order_028127,1
rev_020222,order_025895,5
rev_020223,order_022936,3
rev_020224,order_002445,3
rev_020225,order_009000,4
rev_020226,order_010733,4
rev_020227,order_015142,5
rev_020228,order_021054,4
rev_020229,order_012070,5
rev_020230,order_010931,5
rev_020231,order_014255,4
rev_020232,order_022917,3
rev_020233,order_005945,1
rev_020234,order_013587,5
rev_020235,order_007025,2
rev_020236,order_026946,3
rev_020237,order_020045,5
rev_020238,order_008940,5
rev_020239,order_013038,5
rev_020240,order_012245,5
rev_020241,order_027673,4
rev_020242,order_009444,4
rev_020243,order_015606,5
rev_020244,order_012785,4
rev_020245,order_000916,2
rev_020246,order_021315,4
rev_020247,order_004198,4
rev_020248,order_014080,5
rev_020249,order_017061,5
rev_020250,order_012965,5
rev_020251,order_015204,3
rev_020252,order_015925,5
rev_020253,order_019550,5
rev_020254,order_012478,4
rev_020255,order_020410,2
rev_020256,order_028341,5
rev_020257,order_029146,1
rev_020258,order_020564,5
rev_020259,order_010876,2
rev_020260,order_018983,4
rev_020261,order_024326,5
rev_020262,order_018888,3
rev_020263,order_013017,5
rev_020264,order_014376,5
rev_020265,order_004206,5
rev_020266,order_001878,4
rev_020267,order_011448,5
rev_020268,order_026681,1
rev_020269,order_015736,5
rev_020270,order_002516,4
rev_020271,order_025825,5
rev_020272,order_025631,5
rev_020273,order_024796,5
rev_020274,order_026167,5
rev_020275,order_008691,5
rev_020276,order_008465,5
rev_020277,order_029042,5
rev_020278,order_015421,4
rev_020279,order_024755,5
rev_020280,order_008281,5
rev_020281,order_028293,5
rev_020282,order_007771,5
rev_020283,order_022014,3
rev_020284,order_004165,5
rev_020285,order_012606,2
rev_020286,order_020923,4
rev_020287,order_004327,4
rev_020288,order_006113,5
rev_020289,order_003837,1
rev_020290,order_019299,5
rev_020291,order_026152,5
rev_020292,order_003582,5
rev_020293,order_020175,3
rev_020294,order_022419,4
rev_020295,order_012102,3
rev_020296,order_020510,5
rev_020297,order_008068,5
rev_020298,order_021400,3
rev_020299,order_015393,4
rev_020300,order_005683,5
rev_020301,order_014243,5
rev_020302,order_000361,5
rev_020303,order_023037,5
rev_020304,order_016151,3
rev_020305,order_017311,2
rev_020306,order_004822,1
rev_020307,order_013540,4
rev_020308,order_023068,5
rev_020309,order_015017,5
rev_020310,order_012504,5
rev_020311,order_014971,5
rev_020312,order_022462,5
rev_020313,order_014172,4
rev_020314,order_023015,5
rev_020315,order_009949,5
rev_020316,order_009259,5
rev_020317,order_028163,5
rev_020318,order_018026,5
rev_020319,order_004657,1
rev_020320,order_028709,5
rev_020321,order_027645,5
rev_020322,order_005000,5
rev_020323,order_022221,5
rev_020324,order_027202,5
rev_020325,order_008456,2
rev_020326,order_004328,5
rev_020327,order_000640,3
rev_020328,order_015316,1
rev_020329,order_026806,4
rev_020330,order_004767,4
rev_020331,order_020680,3
rev_020332,order_023323,5
rev_020333,order_017255,3
rev_020334,order_007309,4
rev_020335,order_022845,4
rev_020336,order_012069,1
rev_020337,order_028859,4
rev_020338,order_018508,5
rev_020339,order_002238,5
rev_020340,order_012969,4
rev_020341,order_017374,4
rev_020342,order_027546,5
rev_020343,order_009068,5
rev_020344,order_013053,5
rev_020345,order_017788,5
rev_020346,order_011194,5
rev_020347,order_015946,5
rev_020348,order_008039,5
rev_020349,order_028735,5
rev_020350,order_000968,5
rev_020351,order_021198,4
rev_020352,order_019122,2
rev_020353,order_013266,5
rev_020354,order_014142,5
rev_020355,order_023652,5
rev_020356,order_026027,1
rev_020357,order_015460,1
rev_020358,order_024304,2
rev_020359,order_019404,4
rev_020360,order_020398,3
rev_020361,order_019576,2
rev_020362,order_003922,3
rev_020363,order_013072,5
rev_020364,order_026768,5
rev_020365,order_000694,3
rev_020366,order_008093,5
rev_020367,order_002778,5
rev_020368,order_004665,4
rev_020369,order_018340,4
rev_020370,order_023341,4
rev_020371,order_012391,2
rev_020372,order_014697,5
rev_020373,order_001794,4
rev_020374,order_015406,4
rev_020375,order_008590,4
rev_020376,order_010575,2
rev_020377,order_027300,1
rev_020378,order_019010,5
rev_020379,order_020773,5
rev_020380,order_016697,1
rev_020381,order_000996,1
rev_020382,order_013087,5
rev_020383,order_012340,4
rev_020384,order_022793,3
rev_020385,order_019631,4
rev_020386,order_018611,5
rev_020387,order_013590,5
rev_020388,order_017158,5
rev_020389,order_007705,5
rev_020390,order_003228,2
rev_020391,order_004856,2
rev_020392,order_001274,5
rev_020393,order_009229,2
rev_020394,order_018546,4
rev_020395,order_016955,5
rev_020396,order_004977,5
rev_020397,order_009292,5
rev_020398,order_026156,5
rev_020399,order_029172,5
rev_020400,order_017779,5
rev_020401,order_004281,5
rev_020402,order_007891,5
rev_020403,order_004267,4
rev_020404,order_026673,5
rev_020405,order_026841,4
rev_020406,order_023175,2
rev_020407,order_002978,4
rev_020408,order_005046,5
rev_020409,order_003140,5
rev_020410,order_012338,5
rev_020411,order_021988,5
rev_020412,order_015256,1
rev_020413,order_010427,5
rev_020414,order_003678,5
rev_020415,order_018916,5
rev_020416,order_021725,2
rev_020417,order_010794,4
rev_020418,order_018430,5
rev_020419,order_017085,1
rev_020420,order_027706,2
rev_020421,order_013651,3
rev_020422,order_014059,1
rev_020423,order_024472,4
rev_020424,order_019929,5
rev_020425,order_028883,5
rev_020426,order_017259,5
rev_020427,order_017338,5
rev_020428,order_015333,5
rev_020429,order_024661,4
rev_020430,order_014700,5
rev_020431,order_021965,3
rev_020432,order_006324,5
rev_020433,order_009898,2
rev_020434,order_028809,4
rev_020435,order_015367,5
rev_020436,order_005701,5
rev_020437,order_023613,5
rev_020438,order_024911,5
rev_020439,order_023359,5
rev_020440,order_018683,3
rev_020441,order_025565,4
rev_020442,order_016332,5
rev_020443,order_020519,1
rev_020444,order_020402,5
rev_020445,order_018298,4
rev_020446,order_012738,5
rev_020447,order_015810,4
rev_020448,order_009538,4
rev_020449,order_002531,4
rev_020450,order_022826,3
rev_020451,order_000544,5
rev_020452,order_010897,5
rev_020453,order_019934,5
rev_020454,order_006733,5
rev_020455,order_019009,5
rev_020456,order_020919,5
rev_020457,order_005314,1
rev_020458,order_009128,3
rev_020459,order_006269,5
rev_020460,order_003568,3
rev_020461,order_000578,5
rev_020462,order_021575,5
rev_020463,order_010446,2
rev_020464,order_009420,5
rev_020465,order_013187,5
rev_020466,order_017451,5
rev_020467,order_021668,5
rev_020468,order_022590,5
rev_020469,order_016687,4
rev_020470,order_006099,5
rev_020471,order_012569,5
rev_020472,order_028964,5
rev_020473,order_024464,4
rev_020474,order_016597,4
rev_020475,order_004983,1
rev_020476,order_027177,1
rev_020477,order_018040,5
rev_020478,order_001520,1
rev_020479,order_015474,5
rev_020480,order_011684,4
rev_020481,order_023406,5
rev_020482,order_014738,3
rev_020483,order_007938,5
rev_020484,order_023080,5
rev_020485,order_014485,5
rev_020486,order_020763,5
rev_020487,order_000827,3
rev_020488,order_012799,3
rev_020489,order_002630,5
rev_020490,order_018197,4
rev_020491,order_027872,4
rev_020492,order_003487,5
rev_020493,order_022117,5
rev_020494,order_001676,4
rev_020495,order_007961,4
rev_020496,order_026778,5
rev_020497,order_026145,1
rev_020498,order_007123,2
rev_020499,order_027576,5
rev_020500,order_009006,5
rev_020501,order_019857,4
rev_020502,order_025183,5
rev_020503,order_011675,5
rev_020504,order_008030,5
rev_020505,order_002272,5
rev_020506,order_001843,3
rev_020507,order_014636,4
rev_020508,order_024751,5
rev_020509,order_014516,5
rev_020510,order_003282,3
rev_020511,order_027166,5
rev_020512,order_012196,5
rev_020513,order_008944,5
rev_020514,order_000828,5
rev_020515,order_026635,3
rev_020516,order_007104,5
rev_020517,order_026839,5
rev_020518,order_016020,1
rev_020519,order_010479,5
rev_020520,order_028778,3
rev_020521,order_026578,5
rev_020522,order_018801,5
rev_020523,order_011224,5
rev_020524,order_020104,3
rev_020525,order_022582,4
rev_020526,order_019918,5
rev_020527,order_018293,5
rev_020528,order_010478,5
rev_020529,order_013845,4
rev_020530,order_017640,5
rev_020531,order_012624,5
rev_020532,order_022938,5
rev_020533,order_013531,5
rev_020534,order_019866,4
rev_020535,order_014719,5
rev_020536,order_015307,3
rev_020537,order_015576,5
rev_020538,order_026532,4
rev_020539,order_004502,5
rev_020540,order_004717,5
rev_020541,order_004571,4
rev_020542,order_026157,5
rev_020543,order_010963,1
rev_020544,order_003277,5
rev_020545,order_007646,4
rev_020546,order_020140,3
rev_020547,order_024444,4
rev_020548,order_024932,5
rev_020549,order_021015,3
rev_020550,order_006084,2
rev_020551,order_004738,5
rev_020552,order_028902,5
rev_020553,order_029209,5
rev_020554,order_029026,5
rev_020555,order_005830,2
rev_020556,order_005303,1
rev_020557,order_013352,4
rev_020558,order_007815,1
rev_020559,order_001785,5
rev_020560,order_015814,5
rev_020561,order_028666,1
rev_020562,order_012731,3
rev_020563,order_014441,3
rev_020564,order_016428,3
rev_020565,order_023597,4
rev_020566,order_017638,5
rev_020567,order_021267,5
rev_020568,order_008328,5
rev_020569,order_013267,5
rev_020570,order_002361,5
rev_020571,order_028857,5
rev_020572,order_009101,3
rev_020573,order_020936,1
rev_020574,order_008861,4
rev_020575,order_021482,5
rev_020576,order_020068,4
rev_020577,order_028542,5
rev_020578,order_026380,4
rev_020579,order_014227,4
rev_020580,order_008323,5
rev_020581,order_024307,5
rev_020582,order_026129,5
rev_020583,order_018255,4
rev_020584,order_010465,1
rev_020585,order_023064,5
rev_020586,order_022475,5
rev_020587,order_024012,2
rev_020588,order_004169,4
rev_020589,order_025938,2
rev_020590,order_011466,4
rev_020591,order_020020,4
rev_020592,order_020137,5
rev_020593,order_011106,5
rev_020594,order_015762,3
rev_020595,order_015304,5
rev_020596,order_003201,4
rev_020597,order_015244,3
rev_020598,order_004653,3
rev_020599,order_027148,4
rev_020600,order_011975,5
rev_020601,order_004257,2
rev_020602,order_021454,5
rev_020603,order_021252,5
rev_020604,order_011057,2
rev_020605,order_028862,4
rev_020606,order_012962,5
rev_020607,order_018750,5
rev_020608,order_005107,5
rev_020609,order_017981,5
rev_020610,order_022628,5
rev_020611,order_015590,5
rev_020612,order_025819,5
rev_020613,order_028870,1
rev_020614,order_026734,5
rev_020615,order_014133,5
rev_020616,order_002598,5
rev_020617,order_008733,5
rev_020618,order_002230,4
rev_020619,order_023743,4
rev_020620,order_017677,3
rev_020621,order_020926,4
rev_020622,order_028927,5
rev_020623,order_024154,5
rev_020624,order_006448,5
rev_020625,order_000599,5
rev_020626,order_007098,4
rev_020627,order_026456,3
rev_020628,order_003102,2
rev_020629,order_008145,2
rev_020630,order_000963,3
rev_020631,order_020089,5
rev_020632,order_019800,3
rev_020633,order_026598,5
rev_020634,order_017166,3
rev_020635,order_028758,5
rev_020636,order_011080,5
rev_020637,order_014002,5
rev_020638,order_010591,3
rev_020639,order_000752,1
rev_020640,order_027958,4
rev_020641,order_001074,5
rev_020642,order_023220,4
rev_020643,order_008946,5
rev_020644,order_022939,1
rev_020645,order_027539,5
rev_020646,order_019801,5
rev_020647,order_000173,3
rev_020648,order_019858,5
rev_020649,order_007129,5
rev_020650,order_025687,1
rev_020651,order_015758,3
rev_020652,order_015757,2
rev_020653,order_017081,4
rev_020654,order_026252,1
rev_020655,order_019449,5
rev_020656,order_019678,5
rev_020657,order_004389,5
rev_020658,order_000727,5
rev_020659,order_008242,1
rev_020660,order_016074,3
rev_020661,order_015653,5
rev_020662,order_024155,3
rev_020663,order_000679,2
rev_020664,order_015351,4
rev_020665,order_014366,5
rev_020666,order_002013,5
rev_020667,order_024201,5
rev_020668,order_014742,5
rev_020669,order_007546,3
rev_020670,order_028944,5
rev_020671,order_005383,4
rev_020672,order_023319,5
rev_020673,order_019242,5
rev_020674,order_011434,4
rev_020675,order_019925,5
rev_020676,order_007096,4
rev_020677,order_024053,1
rev_020678,order_028846,1
rev_020679,order_017332,5
rev_020680,order_009362,5
rev_020681,order_008992,4
rev_020682,order_012862,4
rev_020683,order_005270,1
rev_020684,order_026144,5
rev_020685,order_026417,5
rev_020686,order_006783,5
rev_020687,order_014073,5
rev_020688,order_026162,1
rev_020689,order_012727,5
rev_020690,order_008484,5
rev_020691,order_008015,5
rev_020692,order_000993,5
rev_020693,order_022365,4
rev_020694,order_025607,4
rev_020695,order_015921,5
rev_020696,order_000375,5
rev_020697,order_006966,5
rev_020698,order_001459,5
rev_020699,order_008123,5
rev_020700,order_010760,4
rev_020701,order_015391,5
rev_020702,order_024196,4
rev_020703,order_018118,4
rev_020704,order_020859,4
rev_020705,order_008074,5
rev_020706,order_027461,5
rev_020707,order_012821,5
rev_020708,order_006857,2
rev_020709,order_001393,2
rev_020710,order_024202,3
rev_020711,order_028346,5
rev_020712,order_005182,5
rev_020713,order_023590,5
rev_020714,order_017840,2
rev_020715,order_008586,5
rev_020716,order_020199,2
rev_020717,order_013552,3
rev_020718,order_008924,1
rev_020719,order_012990,5
rev_020720,order_009852,1
rev_020721,order_021681,5
rev_020722,order_024905,5
rev_020723,order_022274,2
rev_020724,order_001716,5
rev_020725,order_003003,5
rev_020726,order_020780,1
rev_020727,order_019385,1
rev_020728,order_007626,3
rev_020729,order_008279,1
rev_020730,order_007176,5
rev_020731,order_011502,5
rev_020732,order_005556,5
rev_020733,order_003483,4
rev_020734,order_002436,4
rev_020735,order_002926,4
rev_020736,order_028138,5
rev_020737,order_013805,5
rev_020738,order_006929,2
rev_020739,order_028871,5
rev_020740,order_023723,5
rev_020741,order_009138,2
rev_020742,order_002523,5
rev_020743,order_003073,5
rev_020744,order_016784,5
rev_020745,order_001808,4
rev_020746,order_001243,5
rev_020747,order_026066,5
rev_020748,order_021900,2
rev_020749,order_021275,5
rev_020750,order_014729,4
rev_020751,order_026165,5
rev_020752,order_025630,2
rev_020753,order_006412,1
rev_020754,order_024942,5
rev_020755,order_022298,3
rev_020756,order_021135,5
rev_020757,order_008160,5
rev_020758,order_006724,1
rev_020759,order_012610,4
rev_020760,order_008651,1
rev_020761,order_014102,2
rev_020762,order_011327,5
rev_020763,order_011875,4
rev_020764,order_015585,5
rev_020765,order_025818,3
rev_020766,order_024495,1
rev_020767,order_006663,5
rev_020768,order_027222,5
rev_020769,order_015785,5
rev_020770,order_029170,3
rev_020771,order_009763,5
rev_020772,order_006464,4
rev_020773,order_015570,5
rev_020774,order_012077,5
rev_020775,order_014251,3
rev_020776,order_018194,2
rev_020777,order_002513,5
rev_020778,order_003868,1
rev_020779,order_005196,5
rev_020780,order_006678,3
rev_020781,order_010386,4
rev_020782,order_021297,1
rev_020783,order_020525,2
rev_020784,order_016728,4
rev_020785,order_013309,5
rev_020786,order_024706,3
rev_020787,order_007614,5
rev_020788,order_028230,5
rev_020789,order_020528,2
rev_020790,order_023697,5
rev_020791,order_018949,5
rev_020792,order_022412,5
rev_020793,order_020013,5
rev_020794,order_003753,1
rev_020795,order_010292,5
rev_020796,order_026009,2
rev_020797,order_002583,5
rev_020798,order_020539,4
rev_020799,order_014138,5
rev_020800,order_018697,4
rev_020801,order_006032,5
rev_020802,order_023903,5
rev_020803,order_027776,5
rev_020804,order_018714,5
rev_020805,order_009843,5
rev_020806,order_005070,5
rev_020807,order_013381,1
rev_020808,order_023928,4
rev_020809,order_023971,4
rev_020810,order_013057,4
rev_020811,order_005292,5
rev_020812,order_015280,5
rev_020813,order_015118,1
rev_020814,order_029072,3
rev_020815,order_026644,5
rev_020816,order_012448,4
rev_020817,order_016768,1
rev_020818,order_023515,5
rev_020819,order_010150,5
rev_020820,order_014524,1
rev_020821,order_013589,5
rev_020822,order_028477,4
rev_020823,order_017995,3
rev_020824,order_021408,5
rev_020825,order_023747,5
rev_020826,order_028787,5
rev_020827,order_015392,5
rev_020828,order_013211,5
rev_020829,order_017696,4
rev_020830,order_008321,5
rev_020831,order_009364,4
rev_020832,order_022561,5
rev_020833,order_024148,4
rev_020834,order_019933,2
rev_020835,order_017454,1
rev_020836,order_008475,1
rev_020837,order_016525,5
rev_020838,order_012857,4
rev_020839,order_020625,5
rev_020840,order_007798,2
rev_020841,order_021825,4
rev_020842,order_018632,4
rev_020843,order_025059,4
rev_020844,order_029215,3
rev_020845,order_001537,4
rev_020846,order_006304,5
rev_020847,order_002856,4
rev_020848,order_017846,5
rev_020849,order_027129,2
rev_020850,order_020736,5
rev_020851,order_009953,3
rev_020852,order_025889,5
rev_020853,order_010920,5
rev_020854,order_025328,5
rev_020855,order_018094,4
rev_020856,order_016362,5
rev_020857,order_011874,2
rev_020858,order_018734,4
rev_020859,order_010982,5
rev_020860,order_025878,5
rev_020861,order_025304,5
rev_020862,order_002823,5
rev_020863,order_013402,5
rev_020864,order_007035,5
rev_020865,order_004608,5
rev_020866,order_014590,4
rev_020867,order_018283,5
rev_020868,order_008360,5
rev_020869,order_005487,4
rev_020870,order_026500,2
rev_020871,order_028314,5
rev_020872,order_001849,5
rev_020873,order_002543,5
rev_020874,order_001992,5
rev_020875,order_002557,4
rev_020876,order_012037,5
rev_020877,order_000588,5
rev_020878,order_003978,5
rev_020879,order_006808,4
rev_020880,order_025854,4
rev_020881,order_026960,1
rev_020882,order_020188,2
rev_020883,order_021694,5
rev_020884,order_023197,3
rev_020885,order_006366,5
rev_020886,order_020746,5
rev_020887,order_004582,5
rev_020888,order_008778,2
rev_020889,order_015722,5
rev_020890,order_012385,5
