order_id,customer_id,order_purchase_timestamp,order_status,order_delivered_customer_date,order_estimated_delivery_date
order_023587,csess_0008144,2024-07-10 20:51:00,delivered,2024-07-20 20:51:00,2024-07-20 20:51:00
order_023588,csess_0008144,2024-11-10 09:38:00,canceled,,2024-12-06 09:38:00
order_023589,csess_0008145,2024-04-19 21:49:00,delivered,2024-04-27 21:49:00,2024-05-05 21:49:00
order_023590,csess_0008145,2025-10-29 09:54:00,delivered,2025-10-31 09:54:00,2025-11-07 09:54:00
order_023591,csess_0008146,2025-03-25 13:00:00,delivered,2025-03-30 13:00:00,2025-04-01 13:00:00
order_023592,csess_0008146,2025-10-22 11:34:00,delivered,2025-11-02 11:34:00,2025-11-09 11:34:00
order_023593,csess_0008146,2024-05-08 09:16:00,delivered,2024-05-12 09:16:00,2024-05-15 09:16:00
order_023594,csess_0008147,2025-08-26 10:05:00,delivered,2025-09-18 10:05:00,2025-09-19 10:05:00
order_023595,csess_0008147,2024-08-04 11:53:00,delivered,2024-08-17 11:53:00,2024-08-19 11:53:00
order_023596,csess_0008147,2025-07-24 17:30:00,delivered,2025-08-17 17:30:00,2025-08-15 17:30:00
order_023597,csess_0008147,2025-12-15 12:50:00,delivered,2025-12-29 12:50:00,2025-12-26 12:50:00
order_023598,csess_0008148,2024-12-10 11:43:00,processing,,2025-01-02 11:43:00
order_023599,csess_0008148,2024-05-08 23:04:00,unavailable,,2024-05-29 23:04:00
order_023600,csess_0008148,2025-06-17 12:54:00,processing,,2025-07-06 12:54:00
order_023601,csess_0008148,2024-11-18 11:14:00,shipped,2024-11-25 11:14:00,2024-11-29 11:14:00
order_023602,csess_0008148,2024-10-28 08:41:00,canceled,,2024-11-22 08:41:00
order_023603,csess_0008148,2024-05-27 20:08:00,delivered,2024-06-08 20:08:00,2024-06-10 20:08:00
order_023604,csess_0008148,2024-02-10 09:43:00,delivered,2024-02-29 09:43:00,2024-03-03 09:43:00
order_023605,csess_0008148,2025-07-26 10:06:00,delivered,2025-08-17 10:06:00,2025-08-13 10:06:00
order_023606,csess_0008148,2024-12-21 21:49:00,delivered,2025-01-17 21:49:00,2025-01-13 21:49:00
order_023607,csess_0008148,2024-11-05 15:29:00,delivered,2024-11-24 15:29:00,2024-11-23 15:29:00
order_023608,csess_0008148,2025-11-22 21:11:00,delivered,2025-12-03 21:11:00,2025-11-30 21:11:00
order_023609,csess_0008149,2025-10-03 06:24:00,canceled,,2025-10-13 06:24:00
order_023610,csess_0008149,2024-12-16 21:53:00,processing,,2025-01-09 21:53:00
order_023611,csess_0008149,2025-05-17 10:03:00,delivered,2025-05-19 10:03:00,2025-05-25 10:03:00
order_023612,csess_0008150,2024-02-15 11:20:00,delivered,2024-03-02 11:20:00,2024-03-02 11:20:00
order_023613,csess_0008150,2025-04-06 11:56:00,delivered,2025-04-26 11:56:00,2025-04-27 11:56:00
order_023614,csess_0008150,2025-11-16 16:01:00,delivered,2025-12-08 16:01:00,2025-12-15 16:01:00
order_023615,csess_0008151,2025-01-20 07:30:00,canceled,,2025-02-05 07:30:00
order_023616,csess_0008152,2024-03-15 09:41:00,delivered,2024-04-02 09:41:00,2024-03-28 09:41:00
order_023617,csess_0008152,2025-01-08 20:21:00,delivered,2025-02-02 20:21:00,2025-02-05 20:21:00
order_023618,csess_0008152,2025-07-03 12:26:00,delivered,2025-07-18 12:26:00,2025-07-31 12:26:00
order_023619,csess_0008152,2024-08-13 18:16:00,delivered,2024-08-23 18:16:00,2024-08-27 18:16:00
order_023620,csess_0008152,2025-11-23 13:41:00,delivered,2025-12-14 13:41:00,2025-12-16 13:41:00
order_023621,csess_0008153,2024-05-15 14:18:00,delivered,2024-06-03 14:18:00,2024-06-10 14:18:00
order_023622,csess_0008153,2025-04-13 22:19:00,delivered,2025-05-04 22:19:00,2025-05-01 22:19:00
order_023623,csess_0008153,2025-12-17 18:46:00,delivered,2025-12-24 18:46:00,2025-12-29 18:46:00
order_023624,csess_0008154,2024-05-31 14:06:00,canceled,,2024-06-14 14:06:00
order_023625,csess_0008154,2024-01-03 00:41:00,delivered,2024-01-08 00:41:00,2024-01-13 00:41:00
order_023626,csess_0008155,2024-11-01 20:03:00,delivered,2024-11-18 20:03:00,2024-11-26 20:03:00
order_023627,csess_0008158,2025-10-12 19:24:00,delivered,2025-10-19 19:24:00,2025-10-22 19:24:00
order_023628,csess_0008158,2024-07-14 07:17:00,delivered,2024-07-31 07:17:00,2024-08-04 07:17:00
order_023629,csess_0008158,2025-08-22 11:20:00,delivered,2025-08-26 11:20:00,2025-09-03 11:20:00
order_023630,csess_0008159,2025-12-09 06:54:00,delivered,2025-12-28 06:54:00,2025-12-31 06:54:00
order_023631,csess_0008159,2024-05-11 15:10:00,delivered,2024-05-22 15:10:00,2024-05-22 15:10:00
order_023632,csess_0008159,2025-02-13 13:02:00,delivered,2025-03-11 13:02:00,2025-03-11 13:02:00
order_023633,csess_0008160,2024-06-22 23:51:00,delivered,2024-07-07 23:51:00,2024-07-11 23:51:00
order_023634,csess_0008161,2025-01-04 21:01:00,delivered,2025-01-22 21:01:00,2025-01-19 21:01:00
order_023635,csess_0008160,2025-10-02 09:44:00,delivered,2025-10-15 09:44:00,2025-10-19 09:44:00
order_023636,csess_0008162,2025-03-16 14:54:00,delivered,2025-03-18 14:54:00,2025-03-25 14:54:00
order_023637,csess_0008162,2024-05-11 19:30:00,delivered,2024-05-29 19:30:00,2024-06-03 19:30:00
order_023638,csess_0008162,2024-11-11 16:29:00,delivered,2024-11-26 16:29:00,2024-11-28 16:29:00
order_023639,csess_0008162,2025-11-01 15:36:00,delivered,2025-11-10 15:36:00,2025-11-14 15:36:00
order_023640,csess_0008163,2024-09-21 12:37:00,delivered,2024-10-01 12:37:00,2024-10-01 12:37:00
order_023641,csess_0008163,2024-10-15 21:14:00,delivered,2024-10-17 21:14:00,2024-10-22 21:14:00
order_023642,csess_0008163,2025-11-17 15:34:00,delivered,2025-11-26 15:34:00,2025-11-25 15:34:00
order_023643,csess_0008165,2025-09-25 21:44:00,delivered,2025-09-29 21:44:00,2025-10-07 21:44:00
order_023644,csess_0008165,2024-08-18 21:00:00,delivered,2024-08-28 21:00:00,2024-08-26 21:00:00
order_023645,csess_0008164,2025-12-02 07:42:00,delivered,2025-12-15 07:42:00,2025-12-18 07:42:00
order_023646,csess_0008166,2024-01-04 16:26:00,delivered,2024-01-25 16:26:00,2024-01-24 16:26:00
order_023647,csess_0008167,2025-01-02 12:01:00,delivered,2025-01-25 12:01:00,2025-01-25 12:01:00
order_023648,csess_0008167,2025-08-23 16:52:00,delivered,2025-09-06 16:52:00,2025-09-12 16:52:00
order_023649,csess_0008167,2025-12-24 11:57:00,delivered,2025-12-29 11:57:00,2026-01-03 11:57:00
order_023650,csess_0008168,2025-05-17 20:52:00,shipped,2025-06-09 20:52:00,2025-06-14 20:52:00
order_023651,csess_0008169,2025-04-16 13:31:00,delivered,2025-05-09 13:31:00,2025-05-11 13:31:00
order_023652,csess_0008170,2024-06-23 11:06:00,delivered,2024-07-16 11:06:00,2024-07-21 11:06:00
order_023653,csess_0008170,2024-06-29 14:12:00,delivered,2024-07-18 14:12:00,2024-07-19 14:12:00
order_023654,csess_0008170,2024-02-29 18:36:00,delivered,2024-03-15 18:36:00,2024-03-25 18:36:00
order_023655,csess_0008170,2025-06-30 10:19:00,delivered,2025-07-08 10:19:00,2025-07-17 10:19:00
order_023656,csess_0008170,2025-05-01 16:33:00,delivered,2025-05-17 16:33:00,2025-05-21 16:33:00
order_023657,csess_0008170,2025-11-16 13:21:00,delivered,2025-11-18 13:21:00,2025-11-23 13:21:00
order_023658,csess_0008171,2025-05-17 08:29:00,delivered,2025-06-16 08:29:00,2025-06-15 08:29:00
order_023659,csess_0008171,2024-06-09 17:13:00,shipped,2024-06-28 17:13:00,2024-06-25 17:13:00
order_023660,csess_0008171,2025-12-11 15:47:00,delivered,2025-12-15 15:47:00,2025-12-18 15:47:00
order_023661,csess_0008172,2025-02-24 10:26:00,delivered,2025-03-15 10:26:00,2025-03-11 10:26:00
order_023662,csess_0008172,2024-10-16 09:20:00,delivered,2024-11-15 09:20:00,2024-11-10 09:20:00
order_023663,csess_0008172,2025-04-02 08:34:00,delivered,2025-04-21 08:34:00,2025-04-27 08:34:00
order_023664,csess_0008172,2024-05-04 20:25:00,delivered,2024-05-16 20:25:00,2024-05-18 20:25:00
order_023665,csess_0008172,2024-12-19 16:20:00,delivered,2025-01-08 16:20:00,2025-01-10 16:20:00
order_023666,csess_0008172,2025-06-01 12:23:00,delivered,2025-06-06 12:23:00,2025-06-11 12:23:00
order_023667,csess_0008172,2025-05-09 14:08:00,delivered,2025-06-06 14:08:00,2025-06-05 14:08:00
order_023668,csess_0008172,2025-11-11 17:24:00,delivered,2025-11-24 17:24:00,2025-11-25 17:24:00
order_023669,csess_0008173,2025-09-01 10:35:00,delivered,2025-09-08 10:35:00,2025-09-12 10:35:00
order_023670,csess_0008173,2024-11-02 09:24:00,canceled,,2024-11-21 09:24:00
order_023671,csess_0008174,2025-02-22 09:59:00,delivered,2025-03-12 09:59:00,2025-03-13 09:59:00
order_023672,csess_0008174,2025-07-12 11:05:00,delivered,2025-07-18 11:05:00,2025-07-22 11:05:00
order_023673,csess_0008174,2025-12-02 11:32:00,delivered,2025-12-18 11:32:00,2025-12-20 11:32:00
order_023674,csess_0008175,2024-01-18 21:03:00,delivered,2024-02-03 21:03:00,2024-02-05 21:03:00
order_023675,csess_0008175,2024-11-14 22:29:00,delivered,2024-12-07 22:29:00,2024-12-12 22:29:00
order_023676,csess_0008175,2025-12-15 17:20:00,delivered,2025-12-17 17:20:00,2025-12-23 17:20:00
order_023677,csess_0008176,2024-09-21 08:21:00,delivered,2024-09-24 08:21:00,2024-09-29 08:21:00
order_023678,csess_0008176,2024-11-24 20:30:00,canceled,,2024-12-08 20:30:00
order_023679,csess_0008176,2024-01-21 21:46:00,delivered,2024-02-08 21:46:00,2024-02-12 21:46:00
order_023680,csess_0008176,2025-12-11 06:49:00,canceled,,2026-01-04 06:49:00
order_023681,csess_0008177,2025-12-23 20:46:00,delivered,2026-01-18 20:46:00,2026-01-20 20:46:00
order_023682,csess_0008177,2025-10-07 08:30:00,delivered,2025-10-18 08:30:00,2025-10-21 08:30:00
order_023683,csess_0008177,2024-12-23 13:53:00,delivered,2025-01-05 13:53:00,2025-01-07 13:53:00
order_023684,csess_0008178,2024-05-16 05:17:00,delivered,2024-06-12 05:17:00,2024-06-13 05:17:00
order_023685,csess_0008178,2024-06-28 12:17:00,delivered,2024-07-26 12:17:00,2024-07-24 12:17:00
order_023686,csess_0008178,2025-05-01 23:14:00,delivered,2025-05-19 23:14:00,2025-05-20 23:14:00
order_023687,csess_0008178,2025-09-22 13:31:00,delivered,2025-10-07 13:31:00,2025-10-09 13:31:00
order_023688,csess_0008178,2025-02-22 09:26:00,delivered,2025-03-15 09:26:00,2025-03-12 09:26:00
order_023689,csess_0008178,2024-08-07 14:38:00,canceled,,2024-08-30 14:38:00
order_023690,csess_0008178,2024-08-11 18:37:00,delivered,2024-08-16 18:37:00,2024-08-19 18:37:00
order_023691,csess_0008178,2025-11-06 09:33:00,delivered,2025-11-18 09:33:00,2025-11-24 09:33:00
order_023692,csess_0008179,2025-09-10 09:13:00,delivered,2025-09-12 09:13:00,2025-09-21 09:13:00
order_023693,csess_0008179,2024-02-21 11:33:00,delivered,2024-03-22 11:33:00,2024-03-19 11:33:00
order_023694,csess_0008179,2025-02-02 09:02:00,delivered,2025-02-19 09:02:00,2025-02-25 09:02:00
order_023695,csess_0008179,2024-05-20 20:37:00,delivered,2024-05-31 20:37:00,2024-05-29 20:37:00
order_023696,csess_0008179,2025-12-10 14:09:00,delivered,2026-01-05 14:09:00,2026-01-01 14:09:00
order_023697,csess_0008180,2024-03-31 17:48:00,delivered,2024-04-10 17:48:00,2024-04-09 17:48:00
order_023698,csess_0008180,2024-03-06 08:40:00,unavailable,,2024-03-24 08:40:00
order_023699,csess_0008180,2024-11-09 15:26:00,delivered,2024-11-11 15:26:00,2024-11-25 15:26:00
order_023700,csess_0008180,2025-12-20 10:52:00,delivered,2026-01-09 10:52:00,2026-01-10 10:52:00
order_023701,csess_0008181,2024-07-12 10:52:00,delivered,2024-08-02 10:52:00,2024-07-27 10:52:00
order_023702,csess_0008181,2025-10-23 13:59:00,delivered,2025-10-25 13:59:00,2025-11-01 13:59:00
order_023703,csess_0008181,2024-05-17 08:54:00,canceled,,2024-06-06 08:54:00
order_023704,csess_0008182,2025-07-10 11:45:00,delivered,2025-07-22 11:45:00,2025-07-29 11:45:00
order_023705,csess_0008182,2024-05-03 22:22:00,delivered,2024-05-24 22:22:00,2024-05-23 22:22:00
order_023706,csess_0008182,2025-04-12 08:26:00,delivered,2025-05-12 08:26:00,2025-05-07 08:26:00
order_023707,csess_0008182,2025-12-23 14:49:00,delivered,2025-12-31 14:49:00,2026-01-03 14:49:00
order_023708,csess_0008183,2024-12-12 08:34:00,delivered,2025-01-01 08:34:00,2025-01-05 08:34:00
order_023709,csess_0008184,2025-12-01 23:05:00,delivered,2025-12-30 23:05:00,2025-12-30 23:05:00
order_023710,csess_0008184,2025-05-21 16:50:00,delivered,2025-05-28 16:50:00,2025-05-30 16:50:00
order_023711,csess_0008185,2024-06-19 11:41:00,delivered,2024-06-26 11:41:00,2024-06-28 11:41:00
order_023712,csess_0008185,2025-04-20 17:20:00,canceled,,2025-04-27 17:20:00
order_023713,csess_0008186,2024-11-09 18:25:00,delivered,2024-11-18 18:25:00,2024-11-22 18:25:00
order_023714,csess_0008186,2024-05-06 11:20:00,delivered,2024-05-20 11:20:00,2024-05-20 11:20:00
order_023715,csess_0008186,2024-11-27 18:26:00,canceled,,2024-12-09 18:26:00
order_023716,csess_0008186,2025-12-14 15:57:00,shipped,2025-12-19 15:57:00,2025-12-21 15:57:00
order_023717,csess_0008187,2025-12-07 12:13:00,delivered,2025-12-22 12:13:00,2025-12-23 12:13:00
order_023718,csess_0008187,2025-10-23 09:44:00,canceled,,2025-11-04 09:44:00
order_023719,csess_0008188,2024-12-07 11:43:00,delivered,2024-12-25 11:43:00,2024-12-31 11:43:00
order_023720,csess_0008188,2024-02-27 16:02:00,delivered,2024-03-08 16:02:00,2024-03-09 16:02:00
order_023721,csess_0008188,2025-12-10 07:44:00,delivered,2025-12-29 07:44:00,2026-01-06 07:44:00
order_023722,csess_0008190,2025-09-06 17:21:00,delivered,2025-09-16 17:21:00,2025-09-14 17:21:00
order_023723,csess_0008190,2024-06-02 13:16:00,delivered,2024-06-20 13:16:00,2024-06-22 13:16:00
order_023724,csess_0008190,2024-12-25 12:54:00,delivered,2024-12-31 12:54:00,2025-01-04 12:54:00
order_023725,csess_0008189,2025-03-30 18:34:00,delivered,2025-04-01 18:34:00,2025-04-10 18:34:00
order_023726,csess_0008189,2025-02-02 10:29:00,processing,,2025-02-20 10:29:00
order_023727,csess_0008190,2025-05-12 20:16:00,delivered,2025-06-04 20:16:00,2025-06-06 20:16:00
order_023728,csess_0008189,2025-11-24 10:00:00,delivered,2025-12-10 10:00:00,2025-12-15 10:00:00
order_023729,csess_0008191,2025-12-08 15:34:00,delivered,2025-12-14 15:34:00,2025-12-15 15:34:00
order_023730,csess_0008192,2025-10-26 06:26:00,delivered,2025-11-14 06:26:00,2025-11-15 06:26:00
order_023731,csess_0008192,2024-06-16 09:29:00,delivered,2024-07-04 09:29:00,2024-07-13 09:29:00
order_023732,csess_0008191,2024-12-10 10:02:00,delivered,2024-12-28 10:02:00,2024-12-28 10:02:00
order_023733,csess_0008193,2024-02-21 13:07:00,delivered,2024-03-17 13:07:00,2024-03-17 13:07:00
order_023734,csess_0008193,2025-01-09 21:36:00,delivered,2025-01-16 21:36:00,2025-01-16 21:36:00
order_023735,csess_0008193,2025-11-26 12:22:00,delivered,2025-12-05 12:22:00,2025-12-04 12:22:00
order_023736,csess_0008193,2024-04-02 23:36:00,delivered,2024-04-11 23:36:00,2024-04-11 23:36:00
order_023737,csess_0008194,2025-04-06 22:46:00,delivered,2025-04-08 22:46:00,2025-04-13 22:46:00
order_023738,csess_0008194,2024-09-02 03:43:00,delivered,2024-09-12 03:43:00,2024-09-18 03:43:00
order_023739,csess_0008194,2025-11-06 10:32:00,delivered,2025-11-10 10:32:00,2025-11-14 10:32:00
order_023740,csess_0008194,2025-10-25 12:20:00,delivered,2025-11-14 12:20:00,2025-11-12 12:20:00
order_023741,csess_0008194,2024-08-28 11:32:00,delivered,2024-09-03 11:32:00,2024-09-04 11:32:00
order_023742,csess_0008194,2024-06-20 09:57:00,delivered,2024-07-05 09:57:00,2024-07-03 09:57:00
order_023743,csess_0008195,2024-01-06 14:22:00,delivered,2024-01-15 14:22:00,2024-01-20 14:22:00
order_023744,csess_0008195,2024-07-17 07:57:00,delivered,2024-08-12 07:57:00,2024-08-15 07:57:00
order_023745,csess_0008195,2024-07-13 18:19:00,shipped,2024-07-22 18:19:00,2024-07-24 18:19:00
order_023746,csess_0008195,2025-01-12 09:32:00,delivered,2025-01-24 09:32:00,2025-01-22 09:32:00
order_023747,csess_0008195,2025-04-10 11:37:00,delivered,2025-04-29 11:37:00,2025-05-08 11:37:00
order_023748,csess_0008195,2025-11-04 19:58:00,delivered,2025-11-08 19:58:00,2025-11-16 19:58:00
order_023749,csess_0008196,2025-12-04 13:37:00,delivered,2025-12-18 13:37:00,2025-12-20 13:37:00
order_023750,csess_0008196,2025-11-30 18:02:00,canceled,,2025-12-29 18:02:00
order_023751,csess_0008196,2025-02-14 22:36:00,processing,,2025-03-06 22:36:00
order_023752,csess_0008196,2024-03-24 10:22:00,delivered,2024-04-14 10:22:00,2024-04-18 10:22:00
order_023753,csess_0008196,2024-12-31 12:32:00,delivered,2025-01-11 12:32:00,2025-01-14 12:32:00
order_023754,csess_0008196,2024-10-09 12:12:00,processing,,2024-10-30 12:12:00
order_023755,csess_0008196,2025-03-11 18:55:00,shipped,2025-04-03 18:55:00,2025-04-03 18:55:00
order_023756,csess_0008196,2025-11-07 14:03:00,shipped,2025-11-27 14:03:00,2025-12-02 14:03:00
order_023757,csess_0008197,2024-01-20 18:15:00,shipped,2024-02-04 18:15:00,2024-02-04 18:15:00
order_023758,csess_0008197,2024-05-02 09:05:00,delivered,2024-05-15 09:05:00,2024-05-18 09:05:00
order_023759,csess_0008197,2025-10-24 20:20:00,delivered,2025-11-20 20:20:00,2025-11-21 20:20:00
order_023760,csess_0008198,2025-01-24 13:53:00,delivered,2025-02-08 13:53:00,2025-02-16 13:53:00
order_023761,csess_0008198,2024-09-08 18:01:00,delivered,2024-09-14 18:01:00,2024-09-23 18:01:00
order_023762,csess_0008198,2025-11-07 18:21:00,delivered,2025-11-24 18:21:00,2025-11-24 18:21:00
order_023763,csess_0008199,2025-05-18 11:30:00,delivered,2025-05-31 11:30:00,2025-05-27 11:30:00
order_023764,csess_0008199,2025-10-20 23:32:00,delivered,2025-10-31 23:32:00,2025-10-29 23:32:00
order_023765,csess_0008200,2024-04-09 14:11:00,delivered,2024-04-21 14:11:00,2024-04-21 14:11:00
order_023766,csess_0008200,2025-11-03 07:13:00,delivered,2025-11-21 07:13:00,2025-11-24 07:13:00
order_023767,csess_0008200,2024-04-14 14:22:00,delivered,2024-04-20 14:22:00,2024-04-25 14:22:00
order_023768,csess_0008201,2025-06-07 19:02:00,delivered,2025-06-17 19:02:00,2025-06-21 19:02:00
order_023769,csess_0008201,2025-12-22 18:02:00,shipped,2026-01-20 18:02:00,2026-01-19 18:02:00
order_023770,csess_0008202,2024-06-30 09:22:00,delivered,2024-07-06 09:22:00,2024-07-09 09:22:00
order_023771,csess_0008202,2024-02-08 23:02:00,delivered,2024-02-20 23:02:00,2024-02-16 23:02:00
order_023772,csess_0008202,2024-07-23 14:28:00,delivered,2024-08-21 14:28:00,2024-08-21 14:28:00
order_023773,csess_0008202,2024-09-25 20:06:00,delivered,2024-10-16 20:06:00,2024-10-18 20:06:00
order_023774,csess_0008202,2024-12-25 10:09:00,delivered,2025-01-09 10:09:00,2025-01-10 10:09:00
order_023775,csess_0008202,2025-06-07 08:12:00,delivered,2025-06-11 08:12:00,2025-06-16 08:12:00
order_023776,csess_0008202,2025-05-10 12:58:00,delivered,2025-05-29 12:58:00,2025-06-04 12:58:00
order_023777,csess_0008202,2025-04-19 10:07:00,delivered,2025-05-10 10:07:00,2025-05-15 10:07:00
order_023778,csess_0008202,2025-11-01 05:39:00,delivered,2025-11-10 05:39:00,2025-11-11 05:39:00
order_023779,csess_0008202,2025-03-12 14:19:00,canceled,,2025-04-04 14:19:00
order_023780,csess_0008203,2024-05-21 15:36:00,delivered,2024-06-07 15:36:00,2024-06-03 15:36:00
order_023781,csess_0008203,2025-11-05 22:05:00,delivered,2025-11-14 22:05:00,2025-11-21 22:05:00
order_023782,csess_0008203,2025-03-15 13:55:00,delivered,2025-04-10 13:55:00,2025-04-11 13:55:00
order_023783,csess_0008204,2025-06-21 20:03:00,shipped,2025-07-18 20:03:00,2025-07-19 20:03:00
order_023784,csess_0008204,2024-08-05 22:38:00,delivered,2024-09-02 22:38:00,2024-09-02 22:38:00
order_023785,csess_0008204,2025-06-11 11:55:00,delivered,2025-06-17 11:55:00,2025-06-24 11:55:00
order_023786,csess_0008204,2025-11-10 20:46:00,delivered,2025-12-08 20:46:00,2025-12-04 20:46:00
order_023787,csess_0008206,2024-12-01 10:54:00,delivered,2024-12-20 10:54:00,2024-12-28 10:54:00
order_023788,csess_0008205,2025-11-27 10:12:00,delivered,2025-12-10 10:12:00,2025-12-05 10:12:00
order_023789,csess_0008208,2025-11-14 14:44:00,unavailable,,2025-12-02 14:44:00
order_023790,csess_0008208,2025-04-30 07:11:00,delivered,2025-05-23 07:11:00,2025-05-15 07:11:00
order_023791,csess_0008209,2025-02-05 15:02:00,delivered,2025-02-17 15:02:00,2025-02-19 15:02:00
order_023792,csess_0008209,2024-04-20 10:36:00,delivered,2024-05-10 10:36:00,2024-05-12 10:36:00
order_023793,csess_0008209,2024-12-10 17:39:00,delivered,2024-12-20 17:39:00,2024-12-28 17:39:00
order_023794,csess_0008210,2025-06-20 14:30:00,delivered,2025-07-16 14:30:00,2025-07-19 14:30:00
order_023795,csess_0008211,2024-03-08 07:29:00,unavailable,,2024-03-24 07:29:00
order_023796,csess_0008211,2025-11-11 15:00:00,delivered,2025-11-30 15:00:00,2025-12-05 15:00:00
order_023797,csess_0008213,2025-05-04 16:46:00,delivered,2025-05-07 16:46:00,2025-05-11 16:46:00
order_023798,csess_0008212,2024-09-29 20:46:00,canceled,,2024-10-26 20:46:00
order_023799,csess_0008213,2024-08-23 14:40:00,delivered,2024-09-11 14:40:00,2024-09-20 14:40:00
order_023800,csess_0008213,2025-06-10 20:48:00,delivered,2025-06-22 20:48:00,2025-06-23 20:48:00
order_023801,csess_0008213,2025-06-25 09:31:00,delivered,2025-07-18 09:31:00,2025-07-13 09:31:00
order_023802,csess_0008213,2025-11-28 22:33:00,delivered,2025-11-30 22:33:00,2025-12-06 22:33:00
order_023803,csess_0008214,2025-11-24 08:47:00,delivered,2025-11-26 08:47:00,2025-12-03 08:47:00
order_023804,csess_0008214,2024-07-23 05:44:00,delivered,2024-08-08 05:44:00,2024-08-06 05:44:00
order_023805,csess_0008214,2024-02-12 23:15:00,delivered,2024-03-01 23:15:00,2024-03-01 23:15:00
order_023806,csess_0008215,2025-04-16 20:01:00,delivered,2025-04-27 20:01:00,2025-05-05 20:01:00
order_023807,csess_0008216,2025-03-30 17:14:00,canceled,,2025-04-26 17:14:00
order_023808,csess_0008217,2025-08-12 18:38:00,delivered,2025-09-01 18:38:00,2025-09-07 18:38:00
order_023809,csess_0008217,2024-02-21 11:12:00,delivered,2024-02-28 11:12:00,2024-03-02 11:12:00
order_023810,csess_0008217,2025-11-07 10:58:00,delivered,2025-12-01 10:58:00,2025-12-03 10:58:00
order_023811,csess_0008220,2025-11-15 22:36:00,delivered,2025-12-07 22:36:00,2025-12-07 22:36:00
order_023812,csess_0008220,2024-07-16 07:21:00,delivered,2024-07-30 07:21:00,2024-08-04 07:21:00
order_023813,csess_0008221,2025-11-18 17:44:00,delivered,2025-12-02 17:44:00,2025-12-06 17:44:00
order_023814,csess_0008221,2025-09-27 12:03:00,delivered,2025-10-10 12:03:00,2025-10-11 12:03:00
order_023815,csess_0008221,2025-05-25 13:02:00,delivered,2025-06-08 13:02:00,2025-06-07 13:02:00
order_023816,csess_0008221,2024-12-13 10:00:00,delivered,2024-12-31 10:00:00,2024-12-29 10:00:00
order_023817,csess_0008221,2025-05-25 13:45:00,delivered,2025-06-15 13:45:00,2025-06-21 13:45:00
order_023818,csess_0008221,2025-02-22 14:39:00,delivered,2025-03-07 14:39:00,2025-03-14 14:39:00
order_023819,csess_0008221,2025-10-04 15:35:00,delivered,2025-10-17 15:35:00,2025-10-25 15:35:00
order_023820,csess_0008221,2025-07-10 17:35:00,delivered,2025-07-24 17:35:00,2025-07-28 17:35:00
order_023821,csess_0008222,2025-01-05 19:00:00,delivered,2025-01-13 19:00:00,2025-01-13 19:00:00
order_023822,csess_0008222,2025-02-07 21:21:00,shipped,2025-02-26 21:21:00,2025-03-02 21:21:00
order_023823,csess_0008222,2025-11-26 12:28:00,delivered,2025-12-17 12:28:00,2025-12-21 12:28:00
order_023824,csess_0008222,2024-06-29 11:54:00,delivered,2024-07-29 11:54:00,2024-07-28 11:54:00
order_023825,csess_0008223,2025-07-09 09:20:00,delivered,2025-07-27 09:20:00,2025-07-31 09:20:00
order_023826,csess_0008223,2025-06-29 09:46:00,delivered,2025-07-02 09:46:00,2025-07-07 09:46:00
order_023827,csess_0008223,2024-09-08 10:59:00,shipped,2024-09-20 10:59:00,2024-09-23 10:59:00
order_023828,csess_0008223,2024-12-30 11:56:00,delivered,2025-01-05 11:56:00,2025-01-10 11:56:00
order_023829,csess_0008223,2025-10-05 13:47:00,delivered,2025-10-27 13:47:00,2025-10-31 13:47:00
order_023830,csess_0008224,2025-12-03 18:26:00,delivered,2025-12-14 18:26:00,2025-12-15 18:26:00
order_023831,csess_0008224,2024-04-17 11:47:00,shipped,2024-05-16 11:47:00,2024-05-16 11:47:00
order_023832,csess_0008224,2024-02-27 10:42:00,delivered,2024-03-11 10:42:00,2024-03-20 10:42:00
order_023833,csess_0008225,2025-10-25 20:24:00,delivered,2025-11-19 20:24:00,2025-11-15 20:24:00
order_023834,csess_0008225,2024-06-07 11:09:00,delivered,2024-07-02 11:09:00,2024-06-27 11:09:00
order_023835,csess_0008225,2024-09-08 14:05:00,unavailable,,2024-09-25 14:05:00
order_023836,csess_0008225,2024-01-11 11:28:00,delivered,2024-01-29 11:28:00,2024-02-02 11:28:00
order_023837,csess_0008225,2024-08-31 10:26:00,shipped,2024-09-22 10:26:00,2024-09-20 10:26:00
order_023838,csess_0008225,2025-08-24 20:35:00,delivered,2025-08-29 20:35:00,2025-09-05 20:35:00
order_023839,csess_0008225,2025-03-05 01:46:00,delivered,2025-03-14 01:46:00,2025-03-22 01:46:00
order_023840,csess_0008226,2025-10-06 21:46:00,delivered,2025-10-26 21:46:00,2025-10-28 21:46:00
order_023841,csess_0008226,2025-11-16 11:08:00,delivered,2025-12-03 11:08:00,2025-12-11 11:08:00
order_023842,csess_0008227,2025-07-04 09:11:00,delivered,2025-07-19 09:11:00,2025-07-21 09:11:00
order_023843,csess_0008227,2024-12-17 19:05:00,delivered,2025-01-07 19:05:00,2025-01-10 19:05:00
order_023844,csess_0008227,2025-11-30 12:22:00,delivered,2025-12-10 12:22:00,2025-12-15 12:22:00
order_023845,csess_0008228,2025-05-07 22:42:00,delivered,2025-05-20 22:42:00,2025-05-26 22:42:00
