order_id,order_item_id,product_id,seller_id,price,freight_value
order_021419,1,prod_00262,seller_0096,22.01,55.3
order_021420,1,prod_02590,seller_0006,31.86,16.0
order_021420,2,prod_00370,seller_0001,572.75,53.85
order_021421,1,prod_02099,seller_0034,67.3,20.89
order_021421,2,prod_04447,seller_0051,80.67,61.55
order_021422,1,prod_04955,seller_0042,101.06,57.46
order_021423,1,prod_00705,seller_0032,43.12,39.35
order_021423,2,prod_02855,seller_0030,32.91,31.68
order_021424,1,prod_01269,seller_0158,16.06,59.77
order_021425,1,prod_03782,seller_0110,9.9,21.48
order_021426,1,prod_00158,seller_0011,28.29,49.47
order_021426,2,prod_02716,seller_0137,173.38,8.3
order_021426,3,prod_01137,seller_0033,50.04,11.27
order_021427,1,prod_04431,seller_0035,9.9,46.96
order_021428,1,prod_01855,seller_0040,64.24,22.69
order_021428,2,prod_00653,seller_0071,383.35,11.51
order_021429,1,prod_03701,seller_0000,18.32,46.12
order_021430,1,prod_01883,seller_0037,58.63,13.78
order_021431,1,prod_04731,seller_0100,23.34,42.21
order_021432,1,prod_04137,seller_0014,110.39,47.23
order_021433,1,prod_02035,seller_0003,17.08,12.66
order_021433,2,prod_01281,seller_0040,105.8,17.21
order_021434,1,prod_01982,seller_0023,120.73,10.93
order_021434,2,prod_02337,seller_0040,264.97,16.24
order_021434,3,prod_04066,seller_0031,61.3,36.06
order_021435,1,prod_03779,seller_0041,101.26,42.29
order_021436,1,prod_03573,seller_0012,149.66,18.27
order_021436,2,prod_02382,seller_0039,22.62,53.6
order_021437,1,prod_01994,seller_0011,21.01,33.99
order_021438,1,prod_03051,seller_0014,54.18,22.46
order_021438,2,prod_04551,seller_0043,31.32,10.19
order_021439,1,prod_04888,seller_0009,41.09,45.5
order_021440,1,prod_03849,seller_0001,40.64,54.21
order_021441,1,prod_01175,seller_0033,101.68,36.24
order_021441,2,prod_04814,seller_0024,92.82,44.86
order_021442,1,prod_04265,seller_0017,28.91,64.7
order_021443,1,prod_01444,seller_0017,42.89,12.07
order_021444,1,prod_04320,seller_0020,185.72,44.2
order_021445,1,prod_02278,seller_0041,13.26,11.33
order_021446,1,prod_02986,seller_0002,29.51,20.96
order_021447,1,prod_01556,seller_0040,29.12,53.18
order_021448,1,prod_04055,seller_0021,15.6,61.74
order_021449,1,prod_04807,seller_0018,24.91,34.47
order_021450,1,prod_02072,seller_0009,9.9,37.52
order_021451,1,prod_04192,seller_0102,60.11,42.1
order_021452,1,prod_04237,seller_0043,75.08,52.58
order_021453,1,prod_02471,seller_0029,9.9,64.38
order_021454,1,prod_01328,seller_0023,179.41,44.23
order_021455,1,prod_03813,seller_0043,36.09,14.07
order_021455,2,prod_03780,seller_0032,16.7,23.88
order_021456,1,prod_04604,seller_0006,14.39,30.38
order_021456,2,prod_03634,seller_0010,98.71,12.7
order_021456,3,prod_03577,seller_0005,53.83,26.07
order_021457,1,prod_00902,seller_0003,43.66,50.78
order_021457,2,prod_03972,seller_0013,25.97,12.67
order_021458,1,prod_00071,seller_0042,25.72,53.48
order_021459,1,prod_03720,seller_0009,33.12,9.77
order_021460,1,prod_04706,seller_0030,65.32,14.98
order_021461,1,prod_03650,seller_0014,66.59,18.11
order_021462,1,prod_03624,seller_0012,92.51,51.74
order_021463,1,prod_04643,seller_0071,32.95,45.25
order_021464,1,prod_04012,seller_0069,20.2,51.64
order_021464,2,prod_01232,seller_0000,45.48,8.6
order_021465,1,prod_04957,seller_0006,17.22,60.86
order_021466,1,prod_02860,seller_0146,68.75,35.86
order_021467,1,prod_02863,seller_0032,116.29,38.28
order_021468,1,prod_04346,seller_0040,31.43,21.75
order_021468,2,prod_03321,seller_0028,133.05,25.04
order_021468,3,prod_01055,seller_0099,66.77,8.78
order_021469,1,prod_00751,seller_0095,37.32,55.23
order_021469,2,prod_01631,seller_0177,19.12,19.09
order_021470,1,prod_02606,seller_0030,65.14,56.57
order_021471,1,prod_00454,seller_0040,233.47,45.19
order_021471,2,prod_03306,seller_0043,19.76,28.33
order_021472,1,prod_01224,seller_0035,43.24,9.04
order_021473,1,prod_03899,seller_0016,34.08,14.32
order_021473,2,prod_03670,seller_0009,99.84,12.37
order_021474,1,prod_04767,seller_0035,146.71,14.52
order_021475,1,prod_02661,seller_0013,116.71,9.37
order_021476,1,prod_04363,seller_0021,48.24,61.64
order_021477,1,prod_02490,seller_0089,20.76,60.42
order_021478,1,prod_01983,seller_0010,37.77,19.5
order_021479,1,prod_04809,seller_0006,9.9,24.49
order_021480,1,prod_01309,seller_0001,90.09,29.67
order_021481,1,prod_01361,seller_0000,40.32,17.55
order_021481,2,prod_04858,seller_0201,26.26,51.05
order_021481,3,prod_03899,seller_0037,565.59,22.11
order_021482,1,prod_01565,seller_0031,49.87,31.61
order_021483,1,prod_00711,seller_0025,202.93,52.59
order_021484,1,prod_03897,seller_0042,23.8,49.6
order_021485,1,prod_00509,seller_0016,45.07,59.22
order_021486,1,prod_02751,seller_0039,16.72,13.16
order_021487,1,prod_00442,seller_0180,37.09,59.72
order_021488,1,prod_00342,seller_0037,88.78,27.91
order_021489,1,prod_03814,seller_0021,207.29,33.44
order_021490,1,prod_04894,seller_0179,293.44,46.04
order_021490,2,prod_03334,seller_0040,103.14,11.17
order_021491,1,prod_00325,seller_0175,385.1,37.83
order_021491,2,prod_03213,seller_0134,218.17,21.5
order_021492,1,prod_02241,seller_0042,173.44,24.85
order_021492,2,prod_00489,seller_0036,159.55,55.57
order_021493,1,prod_01746,seller_0006,128.02,44.3
order_021494,1,prod_01135,seller_0018,33.83,57.76
order_021495,1,prod_00758,seller_0025,245.3,13.77
order_021495,2,prod_04836,seller_0217,20.43,35.77
order_021496,1,prod_03051,seller_0024,22.9,47.38
order_021497,1,prod_00286,seller_0003,23.27,41.58
order_021498,1,prod_01134,seller_0024,28.05,49.57
order_021499,1,prod_01684,seller_0043,87.49,21.3
order_021500,1,prod_01372,seller_0018,116.06,26.45
order_021500,2,prod_04042,seller_0019,51.94,24.28
order_021501,1,prod_00491,seller_0028,58.86,35.84
order_021502,1,prod_03438,seller_0189,58.23,50.14
order_021503,1,prod_02339,seller_0102,17.84,52.42
order_021504,1,prod_03512,seller_0032,158.02,18.73
order_021505,1,prod_03432,seller_0013,157.89,29.79
order_021506,1,prod_03233,seller_0007,260.95,51.72
order_021507,1,prod_03614,seller_0033,86.98,60.69
order_021508,1,prod_02389,seller_0041,127.37,19.09
order_021509,1,prod_04467,seller_0029,60.15,53.14
order_021509,2,prod_04180,seller_0039,127.42,35.58
order_021510,1,prod_02147,seller_0009,30.13,15.22
order_021511,1,prod_03737,seller_0029,153.45,43.97
order_021512,1,prod_02633,seller_0055,97.7,60.52
order_021513,1,prod_02237,seller_0114,45.5,34.0
order_021514,1,prod_00495,seller_0026,35.29,9.21
order_021515,1,prod_00615,seller_0022,39.74,42.55
order_021515,2,prod_04410,seller_0106,68.49,40.87
order_021515,3,prod_03051,seller_0002,273.46,41.31
order_021516,1,prod_01849,seller_0004,74.38,21.5
order_021516,2,prod_03942,seller_0014,15.05,55.94
order_021517,1,prod_01296,seller_0011,26.06,41.48
order_021518,1,prod_00226,seller_0029,80.04,54.14
order_021519,1,prod_00916,seller_0033,72.44,10.3
order_021520,1,prod_04332,seller_0033,113.9,57.8
order_021521,1,prod_01224,seller_0038,27.09,44.45
order_021522,1,prod_03355,seller_0018,25.74,56.21
order_021522,2,prod_03651,seller_0035,87.81,49.52
order_021523,1,prod_04759,seller_0018,66.6,26.11
order_021524,1,prod_01122,seller_0005,49.6,53.49
order_021525,1,prod_04003,seller_0009,144.15,29.31
order_021526,1,prod_03675,seller_0020,34.57,11.67
order_021527,1,prod_02277,seller_0109,385.07,28.22
order_021527,2,prod_00400,seller_0130,45.27,32.9
order_021528,1,prod_03644,seller_0010,22.41,14.65
order_021529,1,prod_00738,seller_0025,55.27,27.55
order_021530,1,prod_02225,seller_0136,61.24,33.15
order_021531,1,prod_01761,seller_0044,63.17,54.21
order_021531,2,prod_02434,seller_0022,45.79,46.61
order_021532,1,prod_02006,seller_0032,401.3,13.96
order_021533,1,prod_00401,seller_0112,132.68,23.12
order_021534,1,prod_03507,seller_0065,82.1,35.1
order_021534,2,prod_02907,seller_0027,223.25,14.41
order_021535,1,prod_00126,seller_0000,68.07,53.96
order_021536,1,prod_00805,seller_0027,38.62,23.73
order_021536,2,prod_04531,seller_0011,38.61,55.9
order_021537,1,prod_02985,seller_0014,79.7,61.78
order_021537,2,prod_00063,seller_0012,85.27,44.67
order_021537,3,prod_02832,seller_0005,42.67,48.97
order_021538,1,prod_04236,seller_0020,24.55,47.17
order_021539,1,prod_01935,seller_0027,45.12,27.74
order_021539,2,prod_02407,seller_0173,74.6,31.83
order_021540,1,prod_00376,seller_0038,41.54,16.56
order_021541,1,prod_03099,seller_0030,64.18,25.05
order_021542,1,prod_04042,seller_0042,40.97,13.03
order_021543,1,prod_01677,seller_0013,115.79,25.79
order_021544,1,prod_04441,seller_0075,33.66,36.35
order_021544,2,prod_03521,seller_0020,268.19,38.6
order_021545,1,prod_04079,seller_0010,104.75,53.74
order_021546,1,prod_01242,seller_0042,48.51,54.97
order_021547,1,prod_04711,seller_0070,28.69,18.14
order_021548,1,prod_03297,seller_0088,23.88,40.46
order_021549,1,prod_01554,seller_0013,17.73,61.32
order_021550,1,prod_02651,seller_0004,10.77,54.06
order_021551,1,prod_04643,seller_0030,179.75,55.49
order_021551,2,prod_01989,seller_0085,10.55,64.44
order_021552,1,prod_03986,seller_0011,31.38,47.43
order_021552,2,prod_04940,seller_0189,42.17,39.64
order_021552,3,prod_03373,seller_0002,108.86,25.48
order_021553,1,prod_01964,seller_0037,31.43,50.37
order_021553,2,prod_04925,seller_0016,326.12,24.34
order_021554,1,prod_04477,seller_0141,16.69,9.83
order_021555,1,prod_02288,seller_0029,62.0,38.83
order_021556,1,prod_03082,seller_0037,38.91,15.99
order_021557,1,prod_03216,seller_0010,28.55,15.59
order_021558,1,prod_04616,seller_0017,196.88,24.55
order_021559,1,prod_03812,seller_0026,14.99,55.16
order_021559,2,prod_01647,seller_0027,44.54,33.65
order_021560,1,prod_04089,seller_0026,239.18,19.59
order_021561,1,prod_01652,seller_0078,106.54,47.01
order_021562,1,prod_02215,seller_0063,57.78,49.3
order_021563,1,prod_04133,seller_0020,49.67,11.79
order_021564,1,prod_03035,seller_0003,293.99,59.88
order_021564,2,prod_01875,seller_0153,17.49,45.44
order_021564,3,prod_02319,seller_0036,60.14,29.46
order_021565,1,prod_03300,seller_0013,47.82,49.22
order_021566,1,prod_04267,seller_0014,74.0,42.53
order_021567,1,prod_01124,seller_0037,121.34,36.33
order_021567,2,prod_01386,seller_0008,24.21,52.1
order_021567,3,prod_03335,seller_0030,178.69,48.49
order_021568,1,prod_03807,seller_0005,35.98,56.2
order_021568,2,prod_03272,seller_0031,51.86,44.76
order_021569,1,prod_00804,seller_0025,54.9,49.09
order_021569,2,prod_04643,seller_0018,43.85,37.92
order_021569,3,prod_00255,seller_0024,52.49,27.87
order_021570,1,prod_03295,seller_0041,17.07,27.96
order_021570,2,prod_02395,seller_0016,175.07,54.48
order_021571,1,prod_01269,seller_0014,39.02,55.2
order_021572,1,prod_02241,seller_0149,21.12,21.27
order_021573,1,prod_01485,seller_0006,77.78,34.52
order_021573,2,prod_02596,seller_0033,106.21,34.05
order_021574,1,prod_00228,seller_0040,154.64,13.51
order_021574,2,prod_00449,seller_0020,140.45,39.44
order_021575,1,prod_04110,seller_0032,39.34,25.44
order_021576,1,prod_04077,seller_0006,61.45,11.81
order_021577,1,prod_02696,seller_0011,70.31,17.28
order_021577,2,prod_04618,seller_0028,102.06,11.04
order_021578,1,prod_04308,seller_0012,17.05,18.57
order_021579,1,prod_00664,seller_0035,131.7,58.7
order_021580,1,prod_02331,seller_0153,210.14,34.88
order_021580,2,prod_03289,seller_0012,48.92,9.22
order_021581,1,prod_02490,seller_0028,30.07,36.87
order_021582,1,prod_02033,seller_0009,43.29,12.36
order_021583,1,prod_01619,seller_0019,35.06,13.0
order_021584,1,prod_03362,seller_0006,113.92,31.01
order_021585,1,prod_02651,seller_0155,59.08,57.99
order_021586,1,prod_01739,seller_0041,27.14,62.18
order_021586,2,prod_04257,seller_0110,77.6,64.46
order_021587,1,prod_04790,seller_0023,109.71,50.58
order_021588,1,prod_03813,seller_0043,83.06,38.6
order_021589,1,prod_03285,seller_0003,63.21,18.71
order_021590,1,prod_00191,seller_0008,108.32,22.17
order_021590,2,prod_01330,seller_0026,28.89,25.23
order_021591,1,prod_03237,seller_0041,29.09,24.72
order_021591,2,prod_03129,seller_0084,20.49,33.47
order_021592,1,prod_03287,seller_0000,58.54,31.97
order_021593,1,prod_04140,seller_0015,11.3,48.86
order_021593,2,prod_04065,seller_0022,104.35,58.25
order_021594,1,prod_03883,seller_0043,45.24,46.11
order_021595,1,prod_02380,seller_0034,29.83,21.83
order_021596,1,prod_04480,seller_0037,35.84,64.1
order_021596,2,prod_02933,seller_0028,67.1,50.71
order_021597,1,prod_04433,seller_0023,34.83,48.94
order_021598,1,prod_02683,seller_0041,140.42,44.71
order_021599,1,prod_02403,seller_0019,58.96,60.16
order_021600,1,prod_03011,seller_0016,26.88,16.34
order_021601,1,prod_03478,seller_0004,39.82,45.17
order_021601,2,prod_04065,seller_0104,9.9,45.04
order_021602,1,prod_03592,seller_0033,105.17,60.04
order_021603,1,prod_04745,seller_0008,96.26,26.9
order_021604,1,prod_00498,seller_0037,46.08,30.04
order_021605,1,prod_00504,seller_0002,65.63,31.71
order_021605,2,prod_03120,seller_0146,71.87,16.02
order_021606,1,prod_04860,seller_0008,98.48,62.46
order_021607,1,prod_04200,seller_0178,38.87,29.73
order_021608,1,prod_00402,seller_0108,56.09,11.95
order_021609,1,prod_04943,seller_0037,16.13,14.93
order_021610,1,prod_04009,seller_0114,35.1,46.78
order_021611,1,prod_04976,seller_0197,81.25,8.19
order_021612,1,prod_01058,seller_0089,54.82,50.78
order_021613,1,prod_01155,seller_0035,43.6,15.35
order_021614,1,prod_02480,seller_0012,211.06,58.95
order_021615,1,prod_04686,seller_0033,14.44,30.35
order_021616,1,prod_01185,seller_0006,44.78,14.89
order_021617,1,prod_02264,seller_0017,117.51,35.45
order_021618,1,prod_03880,seller_0026,19.26,21.98
order_021619,1,prod_02000,seller_0020,113.05,38.28
order_021620,1,prod_03966,seller_0017,9.9,59.23
order_021621,1,prod_02519,seller_0017,23.43,49.96
order_021622,1,prod_00012,seller_0055,200.08,22.2
order_021623,1,prod_04202,seller_0042,63.54,47.62
order_021624,1,prod_03460,seller_0023,75.94,35.75
order_021625,1,prod_04829,seller_0003,23.82,28.73
order_021626,1,prod_01495,seller_0005,37.36,38.69
order_021627,1,prod_02838,seller_0028,24.17,26.57
order_021628,1,prod_04870,seller_0001,168.02,25.07
order_021629,1,prod_04612,seller_0138,25.8,31.26
order_021630,1,prod_00490,seller_0080,32.9,47.55
order_021631,1,prod_00880,seller_0140,95.22,44.42
order_021631,2,prod_01788,seller_0026,192.38,60.99
order_021632,1,prod_02340,seller_0021,21.19,57.71
order_021633,1,prod_03065,seller_0039,867.09,24.38
order_021634,1,prod_01602,seller_0017,229.64,10.15
order_021635,1,prod_00423,seller_0123,27.03,46.58
order_021635,2,prod_00154,seller_0000,42.78,58.78
order_021636,1,prod_04311,seller_0004,65.76,16.61
order_021637,1,prod_00271,seller_0016,89.88,59.05
order_021637,2,prod_04633,seller_0000,170.56,14.45
order_021638,1,prod_03358,seller_0041,90.54,34.46
order_021639,1,prod_00175,seller_0037,36.82,53.69
order_021640,1,prod_00357,seller_0122,121.51,23.3
order_021641,1,prod_03902,seller_0009,51.8,45.5
order_021642,1,prod_00610,seller_0020,41.02,31.79
order_021643,1,prod_01385,seller_0000,15.36,53.27
order_021644,1,prod_03099,seller_0025,49.27,39.49
order_021645,1,prod_03132,seller_0001,39.59,10.95
order_021646,1,prod_02502,seller_0069,148.49,29.64
order_021646,2,prod_04746,seller_0109,102.83,58.39
order_021647,1,prod_01048,seller_0002,137.1,8.16
order_021648,1,prod_02258,seller_0040,107.55,15.12
order_021649,1,prod_02072,seller_0192,39.09,36.23
order_021650,1,prod_04203,seller_0078,22.82,28.16
order_021651,1,prod_02931,seller_0044,52.85,47.83
order_021651,2,prod_04504,seller_0007,105.73,40.05
order_021652,1,prod_00847,seller_0001,92.61,64.52
order_021653,1,prod_02622,seller_0032,31.0,15.19
order_021653,2,prod_01281,seller_0037,11.61,23.9
order_021653,3,prod_01634,seller_0023,49.84,46.16
order_021654,1,prod_02624,seller_0022,39.27,32.85
order_021654,2,prod_00797,seller_0208,23.32,47.93
order_021655,1,prod_02571,seller_0030,132.52,38.12
order_021656,1,prod_03754,seller_0008,85.96,49.48
order_021657,1,prod_03679,seller_0011,51.0,39.91
order_021658,1,prod_00797,seller_0027,46.91,36.37
order_021658,2,prod_01821,seller_0020,76.51,39.23
order_021659,1,prod_04823,seller_0038,72.06,24.1
order_021660,1,prod_00779,seller_0011,65.25,45.28
order_021660,2,prod_00451,seller_0109,218.94,24.96
order_021661,1,prod_04820,seller_0042,189.94,62.28
order_021662,1,prod_03000,seller_0029,255.68,36.12
order_021663,1,prod_02510,seller_0031,49.96,17.64
order_021664,1,prod_04378,seller_0039,18.99,55.24
order_021664,2,prod_00822,seller_0040,148.6,31.15
order_021665,1,prod_02533,seller_0004,13.82,61.58
order_021666,1,prod_01776,seller_0008,215.88,49.62
order_021667,1,prod_02119,seller_0001,416.65,18.47
order_021668,1,prod_03525,seller_0218,41.51,11.76
order_021668,2,prod_01939,seller_0030,77.75,31.37
order_021669,1,prod_00189,seller_0111,24.79,38.2
order_021670,1,prod_03191,seller_0017,33.12,56.16
order_021670,2,prod_04616,seller_0018,130.82,40.44
order_021670,3,prod_02030,seller_0015,18.77,32.99
order_021671,1,prod_01333,seller_0040,74.32,48.31
order_021672,1,prod_03149,seller_0026,40.82,22.46
order_021673,1,prod_01883,seller_0161,17.57,52.33
order_021674,1,prod_01741,seller_0014,69.96,16.04
order_021675,1,prod_02682,seller_0002,55.91,50.01
order_021676,1,prod_02391,seller_0210,19.32,60.9
order_021677,1,prod_00398,seller_0192,42.27,31.83
order_021677,2,prod_03231,seller_0007,34.28,19.58
order_021678,1,prod_04666,seller_0013,62.7,56.29
order_021679,1,prod_01033,seller_0029,31.63,8.0
order_021680,1,prod_04417,seller_0028,36.86,48.19
order_021680,2,prod_03909,seller_0131,197.06,33.06
order_021681,1,prod_01751,seller_0003,79.71,46.3
order_021681,2,prod_03958,seller_0063,75.65,10.91
order_021681,3,prod_01469,seller_0022,114.91,62.25
order_021682,1,prod_04135,seller_0011,185.45,22.49
order_021683,1,prod_01347,seller_0042,39.68,8.3
order_021684,1,prod_03701,seller_0015,143.75,46.59
order_021684,2,prod_02868,seller_0021,151.89,64.42
order_021685,1,prod_00288,seller_0014,60.89,46.03
order_021686,1,prod_00447,seller_0037,113.64,26.05
order_021687,1,prod_02786,seller_0001,27.41,21.62
order_021688,1,prod_03018,seller_0017,79.03,51.49
order_021689,1,prod_00969,seller_0103,70.33,56.44
order_021690,1,prod_02394,seller_0012,25.1,52.06
order_021690,2,prod_02639,seller_0022,27.23,9.73
order_021690,3,prod_01819,seller_0039,37.48,57.6
order_021691,1,prod_00955,seller_0014,73.93,21.99
order_021692,1,prod_03182,seller_0005,16.71,51.18
order_021693,1,prod_00334,seller_0025,87.93,56.26
order_021694,1,prod_01013,seller_0035,29.94,15.28
order_021695,1,prod_02769,seller_0025,38.34,24.89
order_021696,1,prod_04296,seller_0041,210.32,33.7
order_021697,1,prod_00084,seller_0014,75.66,64.32
order_021697,2,prod_03226,seller_0014,44.84,52.15
order_021698,1,prod_04369,seller_0173,58.49,13.31
order_021699,1,prod_04652,seller_0017,63.8,38.2
order_021700,1,prod_03164,seller_0027,284.65,27.47
order_021701,1,prod_00085,seller_0041,35.17,33.86
order_021702,1,prod_01333,seller_0017,179.11,61.15
order_021703,1,prod_04824,seller_0038,15.09,63.34
order_021704,1,prod_01885,seller_0161,24.81,15.85
order_021705,1,prod_00918,seller_0011,15.01,58.49
order_021706,1,prod_00792,seller_0196,50.62,19.72
order_021707,1,prod_00672,seller_0022,83.86,12.56
order_021708,1,prod_03793,seller_0022,31.23,50.44
order_021709,1,prod_00553,seller_0206,637.6,30.37
order_021710,1,prod_00570,seller_0051,43.13,35.3
order_021710,2,prod_03272,seller_0000,145.97,35.26
order_021711,1,prod_00994,seller_0039,134.56,41.57
order_021712,1,prod_04234,seller_0038,32.21,10.42
order_021713,1,prod_01113,seller_0031,300.31,63.67
order_021714,1,prod_00405,seller_0001,531.32,53.43
order_021715,1,prod_01092,seller_0011,116.07,13.96
order_021715,2,prod_02987,seller_0006,61.73,44.3
order_021715,3,prod_03885,seller_0005,29.46,37.91
order_021716,1,prod_04716,seller_0034,55.7,50.56
order_021717,1,prod_02440,seller_0199,47.54,44.72
order_021718,1,prod_03527,seller_0012,30.1,20.96
order_021719,1,prod_02375,seller_0031,13.55,22.81
order_021719,2,prod_02729,seller_0036,36.2,21.54
order_021720,1,prod_02312,seller_0037,19.99,53.48
order_021721,1,prod_00942,seller_0031,64.51,9.55
order_021722,1,prod_01626,seller_0010,74.86,64.15
order_021723,1,prod_03633,seller_0023,149.32,58.89
order_021724,1,prod_00585,seller_0010,27.75,28.88
order_021725,1,prod_01790,seller_0034,22.6,48.26
order_021726,1,prod_01029,seller_0006,67.32,16.89
order_021727,1,prod_02747,seller_0021,27.78,23.34
order_021728,1,prod_04627,seller_0064,18.67,52.1
order_021729,1,prod_03765,seller_0035,19.06,62.88
order_021730,1,prod_00806,seller_0044,319.09,36.23
order_021731,1,prod_02609,seller_0022,18.49,37.58
order_021731,2,prod_04755,seller_0030,40.09,32.31
order_021732,1,prod_00654,seller_0034,57.73,22.82
order_021733,1,prod_01235,seller_0003,67.31,27.07
order_021733,2,prod_04128,seller_0009,289.85,21.14
order_021733,3,prod_04122,seller_0029,24.45,41.37
order_021734,1,prod_04809,seller_0003,35.76,28.27
order_021735,1,prod_02737,seller_0038,62.54,47.31
order_021735,2,prod_00879,seller_0070,302.68,28.58
order_021736,1,prod_03335,seller_0007,57.66,50.4
order_021737,1,prod_01911,seller_0000,80.26,37.32
order_021738,1,prod_02880,seller_0006,35.69,23.21
order_021739,1,prod_03162,seller_0062,58.24,8.04
order_021740,1,prod_00675,seller_0098,15.73,28.35
order_021740,2,prod_00448,seller_0032,114.41,33.45
order_021741,1,prod_03258,seller_0025,11.24,12.95
order_021742,1,prod_01376,seller_0001,51.97,41.25
order_021743,1,prod_00939,seller_0140,31.41,44.18
order_021744,1,prod_01175,seller_0003,34.94,54.16
order_021745,1,prod_00059,seller_0003,49.21,30.35
order_021746,1,prod_02121,seller_0014,117.18,39.19
order_021747,1,prod_04284,seller_0009,82.29,46.24
order_021748,1,prod_03944,seller_0079,122.69,18.7
order_021748,2,prod_04551,seller_0002,99.34,34.8
order_021749,1,prod_00201,seller_0024,29.21,32.33
order_021750,1,prod_01649,seller_0201,23.31,9.8
order_021750,2,prod_00369,seller_0213,31.52,39.98
order_021751,1,prod_04217,seller_0009,162.76,50.56
order_021752,1,prod_00371,seller_0001,49.36,49.13
order_021753,1,prod_03284,seller_0014,27.31,62.64
order_021754,1,prod_03515,seller_0155,47.55,58.7
order_021755,1,prod_00654,seller_0007,18.53,49.85
order_021755,2,prod_01343,seller_0089,30.03,49.36
order_021756,1,prod_00325,seller_0037,31.45,11.41
order_021757,1,prod_02063,seller_0006,165.42,45.86
order_021758,1,prod_04683,seller_0029,50.99,32.34
order_021759,1,prod_02330,seller_0003,14.16,34.05
order_021759,2,prod_01224,seller_0018,165.08,33.36
order_021760,1,prod_02538,seller_0038,9.9,54.88
order_021761,1,prod_03910,seller_0009,74.86,19.7
order_021762,1,prod_01537,seller_0005,31.16,32.89
order_021763,1,prod_04349,seller_0014,69.25,47.61
order_021763,2,prod_02362,seller_0017,9.9,47.19
order_021764,1,prod_02468,seller_0012,61.06,28.51
order_021765,1,prod_04902,seller_0025,71.82,33.63
order_021766,1,prod_04981,seller_0039,11.42,33.89
order_021767,1,prod_01484,seller_0181,9.9,20.23
order_021767,2,prod_02720,seller_0007,10.18,38.62
order_021768,1,prod_04332,seller_0041,84.3,42.19
order_021768,2,prod_02423,seller_0050,367.72,20.81
order_021769,1,prod_02815,seller_0038,18.42,58.4
order_021770,1,prod_00586,seller_0029,40.82,13.92
order_021771,1,prod_03566,seller_0039,57.65,32.34
order_021772,1,prod_04606,seller_0008,92.71,55.67
order_021773,1,prod_00142,seller_0024,57.09,57.9
order_021774,1,prod_03435,seller_0040,97.23,27.08
order_021775,1,prod_04757,seller_0116,70.46,62.52
order_021776,1,prod_04066,seller_0018,23.95,22.57
order_021777,1,prod_04211,seller_0020,79.87,13.09
order_021778,1,prod_04658,seller_0010,134.75,18.43
order_021779,1,prod_04999,seller_0034,66.8,13.71
order_021780,1,prod_03077,seller_0039,27.01,16.62
order_021781,1,prod_02242,seller_0001,42.1,37.16
order_021782,1,prod_03209,seller_0009,50.26,36.57
order_021783,1,prod_03595,seller_0192,108.84,34.0
order_021783,2,prod_01422,seller_0009,72.51,62.24
order_021784,1,prod_01787,seller_0153,86.13,60.7
order_021784,2,prod_03387,seller_0170,14.65,25.06
order_021785,1,prod_04497,seller_0192,455.43,17.51
order_021786,1,prod_01897,seller_0028,9.9,43.57
order_021787,1,prod_02369,seller_0017,73.35,15.46
order_021788,1,prod_02726,seller_0031,61.58,50.12
order_021789,1,prod_00627,seller_0009,119.41,42.89
order_021790,1,prod_03327,seller_0036,499.33,39.24
order_021791,1,prod_01760,seller_0219,27.2,64.4
order_021791,2,prod_02938,seller_0032,55.88,59.64
order_021792,1,prod_02730,seller_0023,140.89,59.07
order_021793,1,prod_02016,seller_0149,152.8,29.08
order_021794,1,prod_00837,seller_0015,9.9,11.97
order_021794,2,prod_02174,seller_0089,56.39,20.17
order_021795,1,prod_04893,seller_0063,296.93,48.27
order_021795,2,prod_01194,seller_0030,26.75,16.4
order_021796,1,prod_01470,seller_0025,94.88,31.45
order_021797,1,prod_04506,seller_0023,183.84,38.76
order_021798,1,prod_04111,seller_0043,11.56,34.71
order_021799,1,prod_00073,seller_0041,50.57,23.95
order_021799,2,prod_04240,seller_0004,58.94,34.77
order_021799,3,prod_04556,seller_0139,58.55,26.9
order_021800,1,prod_01535,seller_0118,48.91,22.71
order_021801,1,prod_00059,seller_0015,157.38,8.46
order_021801,2,prod_03731,seller_0034,91.53,17.93
order_021802,1,prod_02550,seller_0017,37.01,14.6
order_021803,1,prod_01390,seller_0014,54.48,31.68
order_021804,1,prod_01851,seller_0097,23.55,53.73
order_021804,2,prod_00724,seller_0040,25.49,51.31
order_021805,1,prod_02312,seller_0043,32.98,34.16
order_021806,1,prod_03105,seller_0035,9.9,56.84
order_021806,2,prod_04662,seller_0016,94.38,21.4
order_021807,1,prod_02212,seller_0022,91.54,14.54
order_021808,1,prod_00169,seller_0011,27.6,24.25
order_021809,1,prod_03729,seller_0015,200.37,44.76
order_021810,1,prod_00447,seller_0016,353.14,27.44
order_021811,1,prod_00000,seller_0009,45.12,51.45
order_021811,2,prod_00741,seller_0023,34.73,30.1
order_021812,1,prod_03680,seller_0040,59.38,61.01
order_021813,1,prod_00732,seller_0137,42.95,41.17
order_021813,2,prod_02710,seller_0017,106.92,15.5
order_021814,1,prod_00008,seller_0040,9.9,9.12
order_021815,1,prod_00787,seller_0038,31.5,20.3
order_021816,1,prod_00158,seller_0011,24.53,37.69
order_021816,2,prod_01285,seller_0007,15.94,53.7
order_021816,3,prod_00096,seller_0013,44.77,59.61
order_021817,1,prod_00942,seller_0031,65.9,33.33
