customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
csess_0008706,cust_007336,72915,Guarulhos,SP
csess_0008707,cust_007337,64826,São Paulo,SP
csess_0008708,cust_007338,37865,Caxias do Sul,RS
csess_0008709,cust_007338,11145,Caxias do Sul,RS
csess_0008710,cust_007339,97499,Juiz de Fora,MG
csess_0008711,cust_007340,84836,Interior City B,AL
csess_0008712,cust_007341,96415,Campos dos Goytacazes,RJ
csess_0008713,cust_007341,65651,Campos dos Goytacazes,RJ
csess_0008714,cust_007342,16242,Caxias do Sul,RS
csess_0008715,cust_007343,23832,Uberlândia,MG
csess_0008716,cust_007344,74005,Belo Horizonte,MG
csess_0008717,cust_007345,69328,São Bernardo do Campo,SP
csess_0008718,cust_007346,89821,Niterói,RJ
csess_0008719,cust_007346,84633,Niterói,RJ
csess_0008720,cust_007346,57852,Niterói,RJ
csess_0008721,cust_007347,11992,Niterói,RJ
csess_0008722,cust_007348,46890,Maringá,PR
csess_0008723,cust_007348,39394,Maringá,PR
csess_0008724,cust_007349,59957,Capital,RN
csess_0008725,cust_007350,93912,São Paulo,SP
csess_0008726,cust_007350,75353,São Paulo,SP
csess_0008727,cust_007351,33880,São Bernardo do Campo,SP
csess_0008728,cust_007352,95520,Uberlândia,MG
csess_0008729,cust_007352,89077,Uberlândia,MG
csess_0008730,cust_007352,38975,Uberlândia,MG
csess_0008731,cust_007353,71616,Juiz de Fora,MG
csess_0008732,cust_007353,14010,Juiz de Fora,MG
csess_0008733,cust_007354,83811,Ribeirão Preto,SP
csess_0008734,cust_007355,63510,Recife,PE
csess_0008735,cust_007356,46088,Interior City B,SE
csess_0008736,cust_007357,94425,Capital,AL
csess_0008737,cust_007357,50596,Capital,AL
csess_0008738,cust_007358,50653,Santos,SP
csess_0008739,cust_007359,42155,Interior City A,MA
csess_0008740,cust_007360,16349,Maringá,PR
csess_0008741,cust_007360,33347,Maringá,PR
csess_0008742,cust_007361,78598,Niterói,RJ
csess_0008743,cust_007362,79388,Betim,MG
csess_0008744,cust_007363,72241,Florianópolis,SC
csess_0008745,cust_007364,64142,Nova Iguaçu,RJ
csess_0008746,cust_007365,23160,Niterói,RJ
csess_0008747,cust_007366,91858,Belo Horizonte,MG
csess_0008748,cust_007367,75923,Belo Horizonte,MG
csess_0008749,cust_007368,56891,Santos,SP
csess_0008750,cust_007369,82446,Interior City B,AM
csess_0008751,cust_007370,25758,Santa Maria,RS
csess_0008752,cust_007371,12003,Camaçari,BA
csess_0008753,cust_007372,35607,Ribeirão Preto,SP
csess_0008754,cust_007373,48513,Salvador,BA
csess_0008755,cust_007374,79083,Santos,SP
csess_0008756,cust_007375,71781,Ribeirão Preto,SP
csess_0008757,cust_007376,35672,Contagem,MG
csess_0008758,cust_007377,51819,Niterói,RJ
csess_0008759,cust_007378,89992,Contagem,MG
csess_0008760,cust_007378,75837,Contagem,MG
csess_0008761,cust_007379,41603,São Paulo,SP
csess_0008762,cust_007380,96081,Campos dos Goytacazes,RJ
csess_0008763,cust_007381,68265,São Bernardo do Campo,SP
csess_0008764,cust_007382,50478,Interior City A,SE
csess_0008765,cust_007382,91714,Interior City A,SE
csess_0008766,cust_007382,93752,Interior City A,SE
csess_0008767,cust_007383,83778,Betim,MG
csess_0008768,cust_007384,17496,Caxias do Sul,RS
csess_0008769,cust_007384,96402,Caxias do Sul,RS
csess_0008770,cust_007385,38357,Ribeirão Preto,SP
csess_0008771,cust_007386,56252,Santos,SP
csess_0008772,cust_007387,41212,Interior City B,DF
csess_0008773,cust_007388,15887,São Paulo,SP
csess_0008774,cust_007389,93398,Niterói,RJ
csess_0008775,cust_007390,44856,Vitória da Conquista,BA
csess_0008776,cust_007391,16040,Ribeirão Preto,SP
csess_0008777,cust_007392,23440,Ananindeua,PA
csess_0008778,cust_007393,38371,Juiz de Fora,MG
csess_0008779,cust_007394,29724,Ribeirão Preto,SP
csess_0008780,cust_007395,77879,Campinas,SP
csess_0008781,cust_007396,17188,Santos,SP
csess_0008782,cust_007396,69580,Santos,SP
csess_0008783,cust_007396,55216,Santos,SP
csess_0008784,cust_007397,82392,Interior City B,GO
csess_0008785,cust_007398,32044,Pelotas,RS
csess_0008786,cust_007399,20620,Santos,SP
csess_0008787,cust_007400,30723,Santos,SP
csess_0008788,cust_007401,51142,Canoas,RS
csess_0008789,cust_007402,51503,Juiz de Fora,MG
csess_0008790,cust_007403,99011,Nova Iguaçu,RJ
csess_0008791,cust_007404,40243,Petrópolis,RJ
csess_0008792,cust_007405,42860,Santos,SP
csess_0008793,cust_007406,77951,Caxias do Sul,RS
csess_0008794,cust_007407,14254,Interior City A,DF
csess_0008795,cust_007408,86173,Ribeirão Preto,SP
csess_0008796,cust_007409,34510,Betim,MG
csess_0008797,cust_007410,82052,Niterói,RJ
csess_0008798,cust_007411,79937,Nova Iguaçu,RJ
csess_0008799,cust_007411,42122,Nova Iguaçu,RJ
csess_0008800,cust_007412,69317,Campinas,SP
csess_0008801,cust_007413,95209,Ananindeua,PA
csess_0008802,cust_007414,39653,Uberlândia,MG
csess_0008803,cust_007415,53336,Uberlândia,MG
csess_0008804,cust_007416,73328,São Paulo,SP
csess_0008805,cust_007416,30822,São Paulo,SP
csess_0008806,cust_007416,82403,São Paulo,SP
csess_0008807,cust_007417,56944,Ribeirão Preto,SP
csess_0008808,cust_007417,46002,Ribeirão Preto,SP
csess_0008809,cust_007417,97917,Ribeirão Preto,SP
csess_0008810,cust_007418,27517,Campinas,SP
csess_0008811,cust_007419,87366,Curitiba,PR
csess_0008812,cust_007420,20589,São Paulo,SP
csess_0008813,cust_007421,70117,Pelotas,RS
csess_0008814,cust_007422,69264,Petrópolis,RJ
csess_0008815,cust_007422,44830,Petrópolis,RJ
csess_0008816,cust_007422,69544,Petrópolis,RJ
csess_0008817,cust_007423,14627,Nova Iguaçu,RJ
csess_0008818,cust_007424,76004,Petrópolis,RJ
csess_0008819,cust_007425,76880,Nova Iguaçu,RJ
csess_0008820,cust_007426,35454,São Bernardo do Campo,SP
csess_0008821,cust_007427,71806,São Paulo,SP
csess_0008822,cust_007427,81634,São Paulo,SP
csess_0008823,cust_007427,42229,São Paulo,SP
csess_0008824,cust_007428,31341,Porto Alegre,RS
csess_0008825,cust_007429,25375,Canoas,RS
csess_0008826,cust_007430,62497,São Bernardo do Campo,SP
csess_0008827,cust_007431,59740,Petrópolis,RJ
csess_0008828,cust_007432,75627,Santos,SP
csess_0008829,cust_007432,72515,Santos,SP
csess_0008830,cust_007433,11884,Ribeirão Preto,SP
csess_0008831,cust_007433,88968,Ribeirão Preto,SP
csess_0008832,cust_007433,95041,Ribeirão Preto,SP
csess_0008833,cust_007434,89738,Guarulhos,SP
csess_0008834,cust_007434,85767,Guarulhos,SP
csess_0008835,cust_007435,50720,Interior City B,GO
csess_0008836,cust_007436,19595,Campinas,SP
csess_0008837,cust_007437,95623,Santos,SP
csess_0008838,cust_007438,80018,Guarulhos,SP
csess_0008839,cust_007439,44749,São Bernardo do Campo,SP
csess_0008840,cust_007440,23918,Salvador,BA
csess_0008841,cust_007441,39984,São Paulo,SP
csess_0008842,cust_007442,25813,São Bernardo do Campo,SP
csess_0008843,cust_007443,14466,Salvador,BA
csess_0008844,cust_007444,44999,Petrópolis,RJ
csess_0008845,cust_007445,68115,Curitiba,PR
csess_0008846,cust_007445,97701,Curitiba,PR
csess_0008847,cust_007446,51164,Betim,MG
csess_0008848,cust_007447,88777,Guarulhos,SP
csess_0008849,cust_007448,88648,Pelotas,RS
csess_0008850,cust_007448,84919,Pelotas,RS
csess_0008851,cust_007449,29699,São Bernardo do Campo,SP
csess_0008852,cust_007450,21481,Uberlândia,MG
csess_0008853,cust_007451,80711,Petrópolis,RJ
csess_0008854,cust_007452,93518,São Paulo,SP
csess_0008855,cust_007453,41334,Vitória da Conquista,BA
csess_0008856,cust_007454,69252,Capital,MA
csess_0008857,cust_007454,93462,Capital,MA
csess_0008858,cust_007455,18333,Interior City B,AP
csess_0008859,cust_007456,89996,Vitória da Conquista,BA
csess_0008860,cust_007457,75625,Niterói,RJ
csess_0008861,cust_007458,30790,Guarulhos,SP
csess_0008862,cust_007459,15490,Ribeirão Preto,SP
csess_0008863,cust_007460,58055,Nova Iguaçu,RJ
csess_0008864,cust_007461,87240,Campos dos Goytacazes,RJ
csess_0008865,cust_007462,27593,Capital,PB
csess_0008866,cust_007463,47746,Nova Iguaçu,RJ
csess_0008867,cust_007464,45992,Rio de Janeiro,RJ
csess_0008868,cust_007465,47624,Campos dos Goytacazes,RJ
csess_0008869,cust_007466,99713,Chapecó,SC
csess_0008870,cust_007467,32623,Canoas,RS
csess_0008871,cust_007468,10148,Feira de Santana,BA
csess_0008872,cust_007469,25263,São Paulo,SP
csess_0008873,cust_007469,34449,São Paulo,SP
csess_0008874,cust_007469,99619,São Paulo,SP
csess_0008875,cust_007470,60577,Belém,PA
csess_0008876,cust_007470,52314,Belém,PA
csess_0008877,cust_007471,23538,Santos,SP
csess_0008878,cust_007472,61787,Interior City A,MA
csess_0008879,cust_007473,77899,Contagem,MG
csess_0008880,cust_007474,75246,Niterói,RJ
csess_0008881,cust_007475,37508,Uberlândia,MG
csess_0008882,cust_007476,78643,Canoas,RS
csess_0008883,cust_007477,15628,São Bernardo do Campo,SP
csess_0008884,cust_007478,76987,Capital,MA
csess_0008885,cust_007479,51409,Petrópolis,RJ
csess_0008886,cust_007480,25180,Campos dos Goytacazes,RJ
csess_0008887,cust_007481,22377,Ribeirão Preto,SP
csess_0008888,cust_007482,53548,Nova Iguaçu,RJ
csess_0008889,cust_007483,65003,Betim,MG
csess_0008890,cust_007484,62100,Niterói,RJ
csess_0008891,cust_007484,30319,Niterói,RJ
csess_0008892,cust_007484,40685,Niterói,RJ
csess_0008893,cust_007485,33214,Pelotas,RS
csess_0008894,cust_007486,62861,Niterói,RJ
csess_0008895,cust_007486,93209,Niterói,RJ
csess_0008896,cust_007486,59655,Niterói,RJ
csess_0008897,cust_007487,67103,Capital,MT
csess_0008898,cust_007488,94067,Salvador,BA
csess_0008899,cust_007489,19657,Juazeiro do Norte,CE
csess_0008900,cust_007490,14520,Guarulhos,SP
csess_0008901,cust_007491,46484,Campos dos Goytacazes,RJ
csess_0008902,cust_007492,39577,São Bernardo do Campo,SP
csess_0008903,cust_007493,57599,Juiz de Fora,MG
csess_0008904,cust_007494,40558,Interior City A,MA
csess_0008905,cust_007495,11210,Ribeirão Preto,SP
csess_0008906,cust_007496,73807,Ribeirão Preto,SP
csess_0008907,cust_007496,83594,Ribeirão Preto,SP
csess_0008908,cust_007497,62972,Joinville,SC
csess_0008909,cust_007498,53304,Campinas,SP
csess_0008910,cust_007499,86999,Canoas,RS
csess_0008911,cust_007500,12843,Juiz de Fora,MG
csess_0008912,cust_007501,89871,Joinville,SC
csess_0008913,cust_007502,29834,São Paulo,SP
csess_0008914,cust_007503,62670,São Bernardo do Campo,SP
csess_0008915,cust_007504,82180,Contagem,MG
csess_0008916,cust_007505,95780,Capital,AL
csess_0008917,cust_007506,93064,Niterói,RJ
csess_0008918,cust_007506,62278,Niterói,RJ
csess_0008919,cust_007507,50428,São Paulo,SP
csess_0008920,cust_007508,75553,Salvador,BA
csess_0008921,cust_007509,81535,Capital,ES
csess_0008922,cust_007510,93576,Chapecó,SC
csess_0008923,cust_007511,87933,Capital,AC
csess_0008924,cust_007512,55386,Ribeirão Preto,SP
csess_0008925,cust_007513,44055,Guarulhos,SP
csess_0008926,cust_007514,26651,Feira de Santana,BA
csess_0008927,cust_007514,43202,Feira de Santana,BA
csess_0008928,cust_007515,61187,Marabá,PA
csess_0008929,cust_007516,45265,Santos,SP
csess_0008930,cust_007516,49208,Santos,SP
csess_0008931,cust_007516,48805,Santos,SP
csess_0008932,cust_007517,50574,Santos,SP
csess_0008933,cust_007518,62360,Juazeiro do Norte,CE
csess_0008934,cust_007519,54938,São Paulo,SP
csess_0008935,cust_007520,99084,Campos dos Goytacazes,RJ
csess_0008936,cust_007521,58524,Contagem,MG
csess_0008937,cust_007522,57515,Uberlândia,MG
csess_0008938,cust_007523,98383,Londrina,PR
csess_0008939,cust_007524,81231,Niterói,RJ
csess_0008940,cust_007525,89173,Vitória da Conquista,BA
csess_0008941,cust_007526,89414,Contagem,MG
csess_0008942,cust_007527,14886,Uberlândia,MG
csess_0008943,cust_007528,13771,Feira de Santana,BA
csess_0008944,cust_007529,69070,São Paulo,SP
csess_0008945,cust_007529,48672,São Paulo,SP
csess_0008946,cust_007530,56686,Guarulhos,SP
csess_0008947,cust_007531,57193,Guarulhos,SP
csess_0008948,cust_007532,90630,Guarulhos,SP
csess_0008949,cust_007533,95432,Belo Horizonte,MG
csess_0008950,cust_007533,54765,Belo Horizonte,MG
csess_0008951,cust_007534,56346,Blumenau,SC
csess_0008952,cust_007535,34487,Curitiba,PR
csess_0008953,cust_007536,87111,Caucaia,CE
csess_0008954,cust_007537,93764,Nova Iguaçu,RJ
csess_0008955,cust_007538,13924,Niterói,RJ
csess_0008956,cust_007539,58469,Niterói,RJ
csess_0008957,cust_007539,55938,Niterói,RJ
csess_0008958,cust_007540,31265,Ribeirão Preto,SP
csess_0008959,cust_007541,26918,Guarulhos,SP
csess_0008960,cust_007541,50345,Guarulhos,SP
csess_0008961,cust_007542,81266,Belo Horizonte,MG
csess_0008962,cust_007543,18476,Interior City B,RO
csess_0008963,cust_007543,50755,Interior City B,RO
csess_0008964,cust_007543,20861,Interior City B,RO
csess_0008965,cust_007544,71130,Campinas,SP
csess_0008966,cust_007544,79677,Campinas,SP
csess_0008967,cust_007545,50704,Campinas,SP
csess_0008968,cust_007546,72910,Juazeiro do Norte,CE
csess_0008969,cust_007547,39839,São Paulo,SP
csess_0008970,cust_007548,67405,Marabá,PA
csess_0008971,cust_007549,97781,Londrina,PR
csess_0008972,cust_007550,64353,Interior City B,AL
csess_0008973,cust_007551,28767,Niterói,RJ
csess_0008974,cust_007552,67554,Santa Maria,RS
csess_0008975,cust_007553,94367,Campos dos Goytacazes,RJ
csess_0008976,cust_007553,95189,Campos dos Goytacazes,RJ
csess_0008977,cust_007554,18568,Feira de Santana,BA
csess_0008978,cust_007555,52145,Niterói,RJ
csess_0008979,cust_007556,37855,Guarulhos,SP
csess_0008980,cust_007557,62650,Uberlândia,MG
csess_0008981,cust_007558,24379,Belo Horizonte,MG
csess_0008982,cust_007559,78383,Belém,PA
csess_0008983,cust_007560,99578,Ponta Grossa,PR
csess_0008984,cust_007561,33830,Porto Alegre,RS
csess_0008985,cust_007562,34467,São Bernardo do Campo,SP
csess_0008986,cust_007563,68130,Londrina,PR
csess_0008987,cust_007564,43500,Uberlândia,MG
csess_0008988,cust_007565,64215,Interior City B,GO
csess_0008989,cust_007566,71212,Interior City B,ES
csess_0008990,cust_007567,33620,São Bernardo do Campo,SP
csess_0008991,cust_007568,55577,Ananindeua,PA
csess_0008992,cust_007568,69999,Ananindeua,PA
csess_0008993,cust_007569,34195,São Paulo,SP
csess_0008994,cust_007570,54254,Campos dos Goytacazes,RJ
csess_0008995,cust_007571,74383,Betim,MG
csess_0008996,cust_007572,38222,Ribeirão Preto,SP
csess_0008997,cust_007573,14619,Olinda,PE
csess_0008998,cust_007574,86039,Guarulhos,SP
csess_0008999,cust_007575,42287,Ribeirão Preto,SP
csess_0009000,cust_007576,68928,Belo Horizonte,MG
csess_0009001,cust_007577,62158,Maringá,PR
csess_0009002,cust_007578,30428,Interior City B,PB
csess_0009003,cust_007578,76746,Interior City B,PB
csess_0009004,cust_007579,21606,Londrina,PR
csess_0009005,cust_007580,61138,Porto Alegre,RS
csess_0009006,cust_007581,99393,Petrópolis,RJ
csess_0009007,cust_007582,28132,São Bernardo do Campo,SP
csess_0009008,cust_007582,91094,São Bernardo do Campo,SP
csess_0009009,cust_007583,59909,Ribeirão Preto,SP
csess_0009010,cust_007584,76454,Betim,MG
csess_0009011,cust_007585,35695,Porto Alegre,RS
csess_0009012,cust_007586,18897,Rio de Janeiro,RJ
csess_0009013,cust_007587,97974,Maringá,PR
csess_0009014,cust_007588,31313,Juiz de Fora,MG
csess_0009015,cust_007589,78397,Santos,SP
csess_0009016,cust_007590,63646,Ribeirão Preto,SP
csess_0009017,cust_007591,44575,Joinville,SC
csess_0009018,cust_007592,78185,Maringá,PR
csess_0009019,cust_007593,14423,Interior City A,GO
csess_0009020,cust_007594,52580,Campinas,SP
csess_0009021,cust_007595,74806,Capital,RO
csess_0009022,cust_007596,45210,Guarulhos,SP
csess_0009023,cust_007597,83175,Guarulhos,SP
csess_0009024,cust_007597,12595,Guarulhos,SP
csess_0009025,cust_007598,97057,Interior City A,AP
csess_0009026,cust_007599,55974,Ribeirão Preto,SP
csess_0009027,cust_007600,55132,Canoas,RS
csess_0009028,cust_007601,79611,Guarulhos,SP
csess_0009029,cust_007602,85177,Betim,MG
csess_0009030,cust_007602,95862,Betim,MG
csess_0009031,cust_007603,44539,Interior City A,AM
csess_0009032,cust_007604,64827,São Bernardo do Campo,SP
csess_0009033,cust_007604,60169,São Bernardo do Campo,SP
csess_0009034,cust_007605,71568,Porto Alegre,RS
csess_0009035,cust_007606,35094,São Paulo,SP
csess_0009036,cust_007607,94271,Salvador,BA
csess_0009037,cust_007607,52095,Salvador,BA
csess_0009038,cust_007608,94692,São Bernardo do Campo,SP
csess_0009039,cust_007609,19007,Santos,SP
csess_0009040,cust_007610,60125,São Bernardo do Campo,SP
csess_0009041,cust_007610,52922,São Bernardo do Campo,SP
csess_0009042,cust_007610,70210,São Bernardo do Campo,SP
csess_0009043,cust_007611,69754,Santos,SP
csess_0009044,cust_007612,23377,Capital,AM
csess_0009045,cust_007613,11800,Niterói,RJ
csess_0009046,cust_007614,27192,Guarulhos,SP
csess_0009047,cust_007615,64590,Nova Iguaçu,RJ
csess_0009048,cust_007616,47901,Santos,SP
csess_0009049,cust_007616,10969,Santos,SP
csess_0009050,cust_007617,46847,Londrina,PR
csess_0009051,cust_007618,61031,Interior City B,DF
csess_0009052,cust_007619,91137,Niterói,RJ
csess_0009053,cust_007619,46087,Niterói,RJ
csess_0009054,cust_007620,47473,Interior City B,MA
csess_0009055,cust_007621,49379,Betim,MG
csess_0009056,cust_007622,40655,Guarulhos,SP
csess_0009057,cust_007623,25259,Santa Maria,RS
csess_0009058,cust_007623,75923,Santa Maria,RS
csess_0009059,cust_007624,55814,Belo Horizonte,MG
csess_0009060,cust_007624,78025,Belo Horizonte,MG
csess_0009061,cust_007624,62996,Belo Horizonte,MG
csess_0009062,cust_007625,78426,Caxias do Sul,RS
csess_0009063,cust_007626,55100,Interior City A,GO
csess_0009064,cust_007626,76258,Interior City A,GO
csess_0009065,cust_007627,18947,Nova Iguaçu,RJ
csess_0009066,cust_007628,45018,Capital,AM
csess_0009067,cust_007629,75461,Caruaru,PE
csess_0009068,cust_007629,32510,Caruaru,PE
csess_0009069,cust_007630,21207,Contagem,MG
csess_0009070,cust_007631,25073,Camaçari,BA
csess_0009071,cust_007632,88183,Santos,SP
csess_0009072,cust_007633,18190,Interior City A,MS
csess_0009073,cust_007634,46855,Caxias do Sul,RS
csess_0009074,cust_007635,47846,Campinas,SP
csess_0009075,cust_007636,18142,Santos,SP
csess_0009076,cust_007636,62470,Santos,SP
csess_0009077,cust_007637,71805,Feira de Santana,BA
csess_0009078,cust_007637,89949,Feira de Santana,BA
csess_0009079,cust_007638,10768,São Paulo,SP
csess_0009080,cust_007639,37255,Santos,SP
csess_0009081,cust_007640,51946,Niterói,RJ
csess_0009082,cust_007641,15557,Campinas,SP
csess_0009083,cust_007642,53319,Niterói,RJ
csess_0009084,cust_007643,28691,São Bernardo do Campo,SP
csess_0009085,cust_007644,64463,Ribeirão Preto,SP
csess_0009086,cust_007645,86309,Porto Alegre,RS
csess_0009087,cust_007646,20263,Juiz de Fora,MG
csess_0009088,cust_007647,62142,Campinas,SP
csess_0009089,cust_007648,88922,Guarulhos,SP
csess_0009090,cust_007649,97917,Belo Horizonte,MG
csess_0009091,cust_007650,90794,Guarulhos,SP
csess_0009092,cust_007651,35993,São Paulo,SP
csess_0009093,cust_007652,22324,Campinas,SP
csess_0009094,cust_007653,72432,Belém,PA
csess_0009095,cust_007654,36162,Recife,PE
csess_0009096,cust_007655,80203,Caruaru,PE
csess_0009097,cust_007656,42383,Londrina,PR
csess_0009098,cust_007657,30786,Santa Maria,RS
csess_0009099,cust_007658,65357,Campos dos Goytacazes,RJ
csess_0009100,cust_007658,85954,Campos dos Goytacazes,RJ
csess_0009101,cust_007659,41259,Camaçari,BA
csess_0009102,cust_007660,58879,Guarulhos,SP
csess_0009103,cust_007661,41651,Salvador,BA
csess_0009104,cust_007661,89591,Salvador,BA
csess_0009105,cust_007661,71080,Salvador,BA
csess_0009106,cust_007662,84659,Recife,PE
csess_0009107,cust_007663,49756,Contagem,MG
csess_0009108,cust_007664,23755,Niterói,RJ
csess_0009109,cust_007665,85270,Campinas,SP
csess_0009110,cust_007666,58704,Vitória da Conquista,BA
csess_0009111,cust_007667,54666,Canoas,RS
csess_0009112,cust_007668,99123,Capital,MA
csess_0009113,cust_007669,49661,Petrópolis,RJ
csess_0009114,cust_007669,87277,Petrópolis,RJ
csess_0009115,cust_007670,29528,Olinda,PE
csess_0009116,cust_007671,98802,Uberlândia,MG
csess_0009117,cust_007672,33854,Capital,GO
csess_0009118,cust_007673,91242,Belo Horizonte,MG
csess_0009119,cust_007674,72236,Contagem,MG
csess_0009120,cust_007675,52494,Juiz de Fora,MG
csess_0009121,cust_007676,91412,Recife,PE
csess_0009122,cust_007677,70480,Interior City A,DF
csess_0009123,cust_007678,55802,Santos,SP
csess_0009124,cust_007679,29058,Santos,SP
csess_0009125,cust_007680,80084,Interior City A,RN
csess_0009126,cust_007680,39502,Interior City A,RN
csess_0009127,cust_007681,72197,Uberlândia,MG
csess_0009128,cust_007682,68204,Camaçari,BA
csess_0009129,cust_007683,24263,Uberlândia,MG
csess_0009130,cust_007684,77088,Campinas,SP
csess_0009131,cust_007684,81550,Campinas,SP
csess_0009132,cust_007684,23106,Campinas,SP
csess_0009133,cust_007685,93312,Jaboatão dos Guararapes,PE
csess_0009134,cust_007685,25396,Jaboatão dos Guararapes,PE
csess_0009135,cust_007686,36455,Caruaru,PE
csess_0009136,cust_007687,64490,São Paulo,SP
csess_0009137,cust_007688,10648,São Paulo,SP
csess_0009138,cust_007689,65546,Blumenau,SC
csess_0009139,cust_007690,74396,São Paulo,SP
csess_0009140,cust_007691,87145,Capital,GO
csess_0009141,cust_007692,43588,Santos,SP
csess_0009142,cust_007693,74202,Belo Horizonte,MG
csess_0009143,cust_007694,91456,Capital,RN
csess_0009144,cust_007695,31829,Pelotas,RS
csess_0009145,cust_007696,59058,Rio de Janeiro,RJ
csess_0009146,cust_007697,83231,Caxias do Sul,RS
csess_0009147,cust_007698,94715,Nova Iguaçu,RJ
csess_0009148,cust_007699,46984,São Paulo,SP
csess_0009149,cust_007699,77670,São Paulo,SP
csess_0009150,cust_007700,12177,Capital,AC
csess_0009151,cust_007701,28683,Jaboatão dos Guararapes,PE
csess_0009152,cust_007702,65133,Vitória da Conquista,BA
csess_0009153,cust_007703,93303,Nova Iguaçu,RJ
csess_0009154,cust_007704,73276,Guarulhos,SP
csess_0009155,cust_007704,21693,Guarulhos,SP
csess_0009156,cust_007705,14142,Campinas,SP
csess_0009157,cust_007706,54622,Contagem,MG
csess_0009158,cust_007707,98564,Caruaru,PE
csess_0009159,cust_007708,75440,Uberlândia,MG
csess_0009160,cust_007708,71291,Uberlândia,MG
csess_0009161,cust_007709,12472,Joinville,SC
csess_0009162,cust_007710,64646,Campinas,SP
csess_0009163,cust_007711,90836,Petrópolis,RJ
csess_0009164,cust_007712,40549,Guarulhos,SP
csess_0009165,cust_007713,88554,Rio de Janeiro,RJ
csess_0009166,cust_007714,87934,São Bernardo do Campo,SP
csess_0009167,cust_007715,35826,Interior City B,PI
csess_0009168,cust_007716,78646,Ribeirão Preto,SP
csess_0009169,cust_007717,89142,Interior City A,ES
csess_0009170,cust_007718,18801,Rio de Janeiro,RJ
csess_0009171,cust_007718,98491,Rio de Janeiro,RJ
csess_0009172,cust_007719,79310,Interior City A,SE
csess_0009173,cust_007719,10258,Interior City A,SE
csess_0009174,cust_007720,16868,Betim,MG
csess_0009175,cust_007721,16817,Capital,ES
csess_0009176,cust_007722,48512,Santos,SP
csess_0009177,cust_007722,40856,Santos,SP
csess_0009178,cust_007723,22092,Jaboatão dos Guararapes,PE
csess_0009179,cust_007724,68259,Interior City A,AM
csess_0009180,cust_007725,63094,Ribeirão Preto,SP
csess_0009181,cust_007725,92157,Ribeirão Preto,SP
csess_0009182,cust_007726,46123,Santos,SP
csess_0009183,cust_007727,68031,Niterói,RJ
csess_0009184,cust_007728,83440,Interior City B,RN
csess_0009185,cust_007729,98521,Belo Horizonte,MG
csess_0009186,cust_007730,64858,Uberlândia,MG
csess_0009187,cust_007731,11158,Ribeirão Preto,SP
csess_0009188,cust_007731,69473,Ribeirão Preto,SP
csess_0009189,cust_007732,74720,Ribeirão Preto,SP
csess_0009190,cust_007733,28134,Ananindeua,PA
csess_0009191,cust_007734,26786,Santos,SP
csess_0009192,cust_007735,62990,Salvador,BA
csess_0009193,cust_007736,85963,Interior City A,PB
csess_0009194,cust_007737,61692,São Bernardo do Campo,SP
csess_0009195,cust_007738,65030,Canoas,RS
csess_0009196,cust_007738,20494,Canoas,RS
csess_0009197,cust_007739,83026,São Paulo,SP
csess_0009198,cust_007740,36273,Camaçari,BA
csess_0009199,cust_007741,24760,Guarulhos,SP
csess_0009200,cust_007742,48302,Ponta Grossa,PR
csess_0009201,cust_007743,80822,Guarulhos,SP
csess_0009202,cust_007744,77149,Niterói,RJ
csess_0009203,cust_007745,55540,Camaçari,BA
csess_0009204,cust_007745,98499,Camaçari,BA
csess_0009205,cust_007746,42430,Santos,SP
csess_0009206,cust_007747,48419,Maringá,PR
csess_0009207,cust_007748,13552,São Bernardo do Campo,SP
csess_0009208,cust_007749,69571,Canoas,RS
csess_0009209,cust_007750,33622,Ribeirão Preto,SP
csess_0009210,cust_007751,58829,Porto Alegre,RS
csess_0009211,cust_007752,14996,Ribeirão Preto,SP
csess_0009212,cust_007753,44232,Rio de Janeiro,RJ
csess_0009213,cust_007754,72083,São Paulo,SP
csess_0009214,cust_007755,64034,Jaboatão dos Guararapes,PE
csess_0009215,cust_007756,49379,São Paulo,SP
csess_0009216,cust_007757,41002,Capital,GO
csess_0009217,cust_007758,45868,Interior City A,GO
csess_0009218,cust_007759,79649,Santos,SP
csess_0009219,cust_007760,36532,Salvador,BA
csess_0009220,cust_007761,46861,Santos,SP
csess_0009221,cust_007762,83660,Rio de Janeiro,RJ
csess_0009222,cust_007762,31235,Rio de Janeiro,RJ
csess_0009223,cust_007763,13579,Maringá,PR
csess_0009224,cust_007764,67944,Canoas,RS
csess_0009225,cust_007765,35619,Camaçari,BA
csess_0009226,cust_007765,31829,Camaçari,BA
csess_0009227,cust_007766,85107,Santos,SP
csess_0009228,cust_007766,30912,Santos,SP
csess_0009229,cust_007766,50334,Santos,SP
csess_0009230,cust_007767,52001,Rio de Janeiro,RJ
csess_0009231,cust_007767,44341,Rio de Janeiro,RJ
csess_0009232,cust_007768,22663,Campinas,SP
csess_0009233,cust_007769,32104,Maringá,PR
csess_0009234,cust_007769,52323,Maringá,PR
csess_0009235,cust_007770,58277,Betim,MG
csess_0009236,cust_007771,27640,Londrina,PR
csess_0009237,cust_007772,27511,Guarulhos,SP
csess_0009238,cust_007773,68367,Santos,SP
csess_0009239,cust_007773,54654,Santos,SP
csess_0009240,cust_007774,65233,São Paulo,SP
csess_0009241,cust_007775,11049,Guarulhos,SP
csess_0009242,cust_007776,77837,Petrópolis,RJ
